"gene_id"	"brief.description"
"24263"	"ENSG00000225769"	""
"24264"	"ENSG00000225770"	""
"24265"	"ENSG00000225774"	""
"24266"	"ENSG00000225777"	""
"24267"	"ENSG00000225778"	"PROSER2 antisense RNA 1"
"24268"	"ENSG00000225781"	"olfactory receptor family 6 subfamily V member 1"
"24269"	"ENSG00000225783"	"myocardial infarction associated transcript"
"24270"	"ENSG00000225787"	""
"24271"	"ENSG00000225791"	"TRAM2 antisense RNA 1 (head to head)"
"24272"	"ENSG00000225792"	"uncharacterized LOC105375304"
"24273"	"ENSG00000225793"	"TMEM30A divergent transcript"
"24274"	"ENSG00000225796"	""
"24275"	"ENSG00000225797"	""
"24276"	"ENSG00000225801"	""
"24277"	"ENSG00000225802"	""
"24278"	"ENSG00000225803"	""
"24279"	"ENSG00000225805"	"defensin beta 131B"
"24280"	"ENSG00000225808"	""
"24281"	"ENSG00000225809"	""
"24282"	"ENSG00000225814"	""
"24283"	"ENSG00000225816"	""
"24284"	"ENSG00000225822"	"UBXN7 antisense RNA 1"
"24285"	"ENSG00000225823"	""
"24286"	"ENSG00000225825"	"immunoglobulin heavy diversity 6-25"
"24287"	"ENSG00000225826"	"long intergenic non-protein coding RNA 626"
"24288"	"ENSG00000225827"	""
"24289"	"ENSG00000225828"	"family with sequence similarity 229 member A"
"24290"	"ENSG00000225830"	"ERCC excision repair 6, chromatin remodeling factor"
"24291"	"ENSG00000225830"	"piggyBac transposable element derived 3"
"24292"	"ENSG00000225831"	""
"24293"	"ENSG00000225833"	"uncharacterized LOC104798195"
"24294"	"ENSG00000225839"	""
"24295"	"ENSG00000225842"	""
"24296"	"ENSG00000225843"	""
"24297"	"ENSG00000225846"	""
"24298"	"ENSG00000225849"	""
"24299"	"ENSG00000225851"	""
"24300"	"ENSG00000225854"	""
"24301"	"ENSG00000225855"	"RUSC1 antisense RNA 1"
"24302"	"ENSG00000225856"	""
"24303"	"ENSG00000225857"	""
"24304"	"ENSG00000225868"	"uncharacterized 100631378"
"24305"	"ENSG00000225870"	"long intergenic non-protein coding RNA 368"
"24306"	"ENSG00000225872"	"long intergenic non-protein coding RNA 1529"
"24307"	"ENSG00000225873"	"chromosome 3 open reading frame 86"
"24308"	"ENSG00000225877"	"PSG8 antisense RNA 1"
"24309"	"ENSG00000225878"	""
"24310"	"ENSG00000225880"	"long intergenic non-protein coding RNA 115"
"24311"	"ENSG00000225881"	"uncharacterized LOC100506937"
"24312"	"ENSG00000225882"	"long intergenic non-protein coding RNA 1456"
"24313"	"ENSG00000225883"	""
"24314"	"ENSG00000225884"	"hCG2045843"
"24315"	"ENSG00000225891"	"DHDDS antisense RNA 1"
"24316"	"ENSG00000225893"	""
"24317"	"ENSG00000225895"	""
"24318"	"ENSG00000225899"	"FSHD region gene 2 family member B"
"24319"	"ENSG00000225900"	""
"24320"	"ENSG00000225901"	""
"24321"	"ENSG00000225904"	""
"24322"	"ENSG00000225907"	""
"24323"	"ENSG00000225912"	""
"24324"	"ENSG00000225914"	"HLA complex group 23"
"24325"	"ENSG00000225914"	"TSBP1 and BTNL2 antisense RNA 1"
"24326"	"ENSG00000225918"	""
"24327"	"ENSG00000225919"	"long intergenic non-protein coding RNA 1745"
"24328"	"ENSG00000225920"	""
"24329"	"ENSG00000225921"	"nucleolar protein 7"
"24330"	"ENSG00000225922"	""
"24331"	"ENSG00000225923"	""
"24332"	"ENSG00000225924"	"TAB2 antisense RNA 1"
"24333"	"ENSG00000225928"	""
"24334"	"ENSG00000225929"	"uncharacterized LOC105373100"
"24335"	"ENSG00000225930"	"long intergenic non-protein coding RNA 2249"
"24336"	"ENSG00000225932"	"CTAGE family member 4"
"24337"	"ENSG00000225933"	""
"24338"	"ENSG00000225934"	""
"24339"	"ENSG00000225935"	""
"24340"	"ENSG00000225937"	"prostate cancer associated 3"
"24341"	"ENSG00000225940"	"chromosome 5 putative open reading frame 67"
"24342"	"ENSG00000225942"	"long intergenic non-protein coding RNA 1875"
"24343"	"ENSG00000225944"	""
"24344"	"ENSG00000225948"	"long intergenic non-protein coding RNA 2648"
"24345"	"ENSG00000225950"	"neurotrophin 4"
"24346"	"ENSG00000225951"	""
"24347"	"ENSG00000225953"	"SATB2 antisense RNA 1"
"24348"	"ENSG00000225959"	""
"24349"	"ENSG00000225964"	"negative regulator of interferon response"
"24350"	"ENSG00000225968"	"extracellular leucine rich repeat and fibronectin type III domain containing 1"
"24351"	"ENSG00000225969"	"ABHD11 antisense RNA 1 (tail to tail)"
"24352"	"ENSG00000225971"	""
"24353"	"ENSG00000225972"	""
"24354"	"ENSG00000225973"	"PIGB opposite strand 1"
"24355"	"ENSG00000225975"	"long intergenic non-protein coding RNA 1534"
"24356"	"ENSG00000225976"	""
"24357"	"ENSG00000225978"	"highly accelerated region 1A"
"24358"	"ENSG00000225980"	""
"24359"	"ENSG00000225984"	""
"24360"	"ENSG00000225986"	"UBXN10 antisense RNA 1"
"24361"	"ENSG00000225988"	"LAMP5 antisense RNA 1"
"24362"	"ENSG00000225990"	""
"24363"	"ENSG00000225991"	""
"24364"	"ENSG00000225992"	""
"24365"	"ENSG00000225997"	""
"24366"	"ENSG00000225999"	""
"24367"	"ENSG00000226002"	""
"24368"	"ENSG00000226003"	""
"24369"	"ENSG00000226004"	"long intergenic non-protein coding RNA 2528"
"24370"	"ENSG00000226005"	""
"24371"	"ENSG00000226008"	""
"24372"	"ENSG00000226009"	"KCNIP2 antisense RNA 1"
"24373"	"ENSG00000226010"	""
"24374"	"ENSG00000226011"	""
"24375"	"ENSG00000226013"	""
"24376"	"ENSG00000226015"	""
"24377"	"ENSG00000226016"	""
"24378"	"ENSG00000226017"	"PRICKLE2 antisense RNA 3"
"24379"	"ENSG00000226020"	""
"24380"	"ENSG00000226023"	"cancer/testis antigen family 47 member A6"
"24381"	"ENSG00000226024"	""
"24382"	"ENSG00000226025"	""
"24383"	"ENSG00000226026"	"uncharacterized LOC101928118"
"24384"	"ENSG00000226028"	""
"24385"	"ENSG00000226029"	"long intergenic non-protein coding RNA 1772"
"24386"	"ENSG00000226030"	""
"24387"	"ENSG00000226031"	"FGF13 antisense RNA 1"
"24388"	"ENSG00000226034"	""
"24389"	"ENSG00000226037"	"long intergenic non-protein coding RNA 1040"
"24390"	"ENSG00000226038"	""
"24391"	"ENSG00000226042"	""
"24392"	"ENSG00000226046"	""
"24393"	"ENSG00000226048"	""
"24394"	"ENSG00000226049"	""
"24395"	"ENSG00000226051"	"ZNF503 antisense RNA 1"
"24396"	"ENSG00000226053"	"long intergenic non-protein coding RNA 1776"
"24397"	"ENSG00000226054"	""
"24398"	"ENSG00000226055"	""
"24399"	"ENSG00000226056"	""
"24400"	"ENSG00000226057"	""
"24401"	"ENSG00000226059"	""
"24402"	"ENSG00000226061"	""
"24403"	"ENSG00000226064"	""
"24404"	"ENSG00000226065"	""
"24405"	"ENSG00000226066"	""
"24406"	"ENSG00000226067"	"long intergenic non-protein coding RNA 623"
"24407"	"ENSG00000226068"	""
"24408"	"ENSG00000226074"	""
"24409"	"ENSG00000226075"	""
"24410"	"ENSG00000226079"	""
"24411"	"ENSG00000226080"	""
"24412"	"ENSG00000226081"	""
"24413"	"ENSG00000226082"	""
"24414"	"ENSG00000226083"	"SLC39A12 antisense RNA 1"
"24415"	"ENSG00000226084"	""
"24416"	"ENSG00000226085"	""
"24417"	"ENSG00000226086"	""
"24418"	"ENSG00000226088"	""
"24419"	"ENSG00000226091"	"long intergenic non-protein coding RNA 937"
"24420"	"ENSG00000226092"	""
"24421"	"ENSG00000226093"	""
"24422"	"ENSG00000226094"	""
"24423"	"ENSG00000226097"	"uncharacterized LOC101927769"
"24424"	"ENSG00000226098"	""
"24425"	"ENSG00000226101"	"long intergenic non-protein coding RNA 2097"
"24426"	"ENSG00000226102"	""
"24427"	"ENSG00000226107"	""
"24428"	"ENSG00000226108"	""
"24429"	"ENSG00000226112"	""
"24430"	"ENSG00000226114"	""
"24431"	"ENSG00000226116"	""
"24432"	"ENSG00000226118"	""
"24433"	"ENSG00000226121"	""
"24434"	"ENSG00000226122"	"DDC antisense RNA 1"
"24435"	"ENSG00000226124"	"formiminotransferase cyclodeaminase N-terminal like"
"24436"	"ENSG00000226125"	"long intergenic non-protein coding RNA 1907"
"24437"	"ENSG00000226126"	""
"24438"	"ENSG00000226128"	""
"24439"	"ENSG00000226131"	""
"24440"	"ENSG00000226132"	""
"24441"	"ENSG00000226133"	""
"24442"	"ENSG00000226137"	"BAIAP2 divergent transcript"
"24443"	"ENSG00000226140"	""
"24444"	"ENSG00000226142"	""
"24445"	"ENSG00000226144"	""
"24446"	"ENSG00000226145"	""
"24447"	"ENSG00000226147"	""
"24448"	"ENSG00000226148"	""
"24449"	"ENSG00000226156"	""
"24450"	"ENSG00000226157"	""
"24451"	"ENSG00000226158"	""
"24452"	"ENSG00000226159"	"long intergenic non-protein coding RNA 1375"
"24453"	"ENSG00000226161"	""
"24454"	"ENSG00000226164"	""
"24455"	"ENSG00000226167"	"AP4B1 antisense RNA 1"
"24456"	"ENSG00000226168"	""
"24457"	"ENSG00000226172"	"uncharacterized LOC105378933"
"24458"	"ENSG00000226174"	"testis expressed 22"
"24459"	"ENSG00000226179"	"long intergenic non-protein coding RNA 685"
"24460"	"ENSG00000226180"	""
"24461"	"ENSG00000226183"	""
"24462"	"ENSG00000226185"	""
"24463"	"ENSG00000226186"	""
"24464"	"ENSG00000226188"	""
"24465"	"ENSG00000226191"	""
"24466"	"ENSG00000226194"	""
"24467"	"ENSG00000226196"	""
"24468"	"ENSG00000226200"	"SGMS1 antisense RNA 1"
"24469"	"ENSG00000226203"	"long intergenic non-protein coding RNA 1733"
"24470"	"ENSG00000226205"	""
"24471"	"ENSG00000226209"	""
"24472"	"ENSG00000226210"	""
"24473"	"ENSG00000226212"	""
"24474"	"ENSG00000226213"	""
"24475"	"ENSG00000226216"	""
"24476"	"ENSG00000226217"	""
"24477"	"ENSG00000226220"	""
"24478"	"ENSG00000226221"	""
"24479"	"ENSG00000226222"	""
"24480"	"ENSG00000226223"	""
"24481"	"ENSG00000226226"	""
"24482"	"ENSG00000226229"	""
"24483"	"ENSG00000226232"	""
"24484"	"ENSG00000226234"	""
"24485"	"ENSG00000226235"	"LEMD1 antisense RNA 1"
"24486"	"ENSG00000226237"	"GAS1 adjacent regulatory RNA"
"24487"	"ENSG00000226240"	"long intergenic non-protein coding RNA 381"
"24488"	"ENSG00000226241"	""
"24489"	"ENSG00000226242"	""
"24490"	"ENSG00000226243"	""
"24491"	"ENSG00000226245"	"ZNF32 antisense RNA 1"
"24492"	"ENSG00000226246"	""
"24493"	"ENSG00000226247"	""
"24494"	"ENSG00000226249"	""
"24495"	"ENSG00000226250"	"long intergenic non-protein coding RNA 408"
"24496"	"ENSG00000226251"	"long intergenic non-protein coding RNA 2608"
"24497"	"ENSG00000226253"	""
"24498"	"ENSG00000226254"	""
"24499"	"ENSG00000226255"	""
"24500"	"ENSG00000226258"	"GRM7 antisense RNA 3"
"24501"	"ENSG00000226259"	""
"24502"	"ENSG00000226261"	""
"24503"	"ENSG00000226262"	""
"24504"	"ENSG00000226263"	"ISM1 antisense RNA 1"
"24505"	"ENSG00000226266"	"bromodomain adjacent to zinc finger domain 2B"
"24506"	"ENSG00000226270"	""
"24507"	"ENSG00000226272"	"ARHGAP26 antisense RNA 1"
"24508"	"ENSG00000226273"	""
"24509"	"ENSG00000226278"	""
"24510"	"ENSG00000226279"	""
"24511"	"ENSG00000226280"	""
"24512"	"ENSG00000226284"	""
"24513"	"ENSG00000226285"	""
"24514"	"ENSG00000226287"	""
"24515"	"ENSG00000226288"	"olfactory receptor family 52 subfamily I member 2"
"24516"	"ENSG00000226289"	""
"24517"	"ENSG00000226292"	""
"24518"	"ENSG00000226297"	""
"24519"	"ENSG00000226298"	""
"24520"	"ENSG00000226299"	""
"24521"	"ENSG00000226301"	""
"24522"	"ENSG00000226304"	"uncharacterized LOC101929073"
"24523"	"ENSG00000226306"	""
"24524"	"ENSG00000226307"	""
"24525"	"ENSG00000226309"	""
"24526"	"ENSG00000226312"	"CFLAR antisense RNA 1"
"24527"	"ENSG00000226313"	""
"24528"	"ENSG00000226314"	""
"24529"	"ENSG00000226317"	"long intergenic non-protein coding RNA 351"
"24530"	"ENSG00000226318"	""
"24531"	"ENSG00000226320"	""
"24532"	"ENSG00000226321"	"ciliary rootlet coiled-coil, rootletin family member 2"
"24533"	"ENSG00000226327"	""
"24534"	"ENSG00000226328"	"NUP50 divergent transcript"
"24535"	"ENSG00000226331"	""
"24536"	"ENSG00000226336"	""
"24537"	"ENSG00000226337"	""
"24538"	"ENSG00000226339"	""
"24539"	"ENSG00000226340"	""
"24540"	"ENSG00000226341"	""
"24541"	"ENSG00000226342"	""
"24542"	"ENSG00000226344"	""
"24543"	"ENSG00000226348"	""
"24544"	"ENSG00000226352"	""
"24545"	"ENSG00000226353"	""
"24546"	"ENSG00000226355"	""
"24547"	"ENSG00000226356"	""
"24548"	"ENSG00000226358"	""
"24549"	"ENSG00000226359"	""
"24550"	"ENSG00000226360"	""
"24551"	"ENSG00000226361"	""
"24552"	"ENSG00000226362"	"family with sequence similarity 41 member A, Y-linked 2"
"24553"	"ENSG00000226363"	"HAGLR opposite strand lncRNA"
"24554"	"ENSG00000226364"	"long intergenic non-protein coding RNA 2089"
"24555"	"ENSG00000226366"	""
"24556"	"ENSG00000226367"	"ST7 antisense RNA 2"
"24557"	"ENSG00000226369"	""
"24558"	"ENSG00000226370"	"long intergenic non-protein coding RNA 375"
"24559"	"ENSG00000226372"	"DDB1 and CUL4 associated factor 8 like 1"
"24560"	"ENSG00000226374"	"long intergenic non-protein coding RNA 1345"
"24561"	"ENSG00000226383"	"long intergenic non-protein coding RNA 1876"
"24562"	"ENSG00000226386"	"PARD3 antisense RNA 1"
"24563"	"ENSG00000226387"	"SORCS3 antisense RNA 1"
"24564"	"ENSG00000226388"	""
"24565"	"ENSG00000226389"	""
"24566"	"ENSG00000226390"	""
"24567"	"ENSG00000226392"	""
"24568"	"ENSG00000226393"	""
"24569"	"ENSG00000226395"	""
"24570"	"ENSG00000226397"	"chromosome 12 open reading frame 77"
"24571"	"ENSG00000226406"	""
"24572"	"ENSG00000226407"	""
"24573"	"ENSG00000226412"	""
"24574"	"ENSG00000226413"	""
"24575"	"ENSG00000226414"	""
"24576"	"ENSG00000226415"	""
"24577"	"ENSG00000226416"	"MRPL23 antisense RNA 1"
"24578"	"ENSG00000226419"	"SLC16A1 antisense RNA 1"
"24579"	"ENSG00000226420"	""
"24580"	"ENSG00000226421"	""
"24581"	"ENSG00000226427"	""
"24582"	"ENSG00000226428"	""
"24583"	"ENSG00000226430"	"ubiquitin specific peptidase 17 like family member 7"
"24584"	"ENSG00000226435"	""
"24585"	"ENSG00000226436"	""
"24586"	"ENSG00000226439"	""
"24587"	"ENSG00000226440"	"LAMA4 antisense RNA 1"
"24588"	"ENSG00000226441"	""
"24589"	"ENSG00000226443"	""
"24590"	"ENSG00000226444"	""
"24591"	"ENSG00000226446"	""
"24592"	"ENSG00000226447"	""
"24593"	"ENSG00000226448"	""
"24594"	"ENSG00000226449"	""
"24595"	"ENSG00000226450"	""
"24596"	"ENSG00000226453"	"long intergenic non-protein coding RNA 2542"
"24597"	"ENSG00000226457"	""
"24598"	"ENSG00000226461"	""
"24599"	"ENSG00000226466"	""
"24600"	"ENSG00000226469"	""
"24601"	"ENSG00000226470"	""
"24602"	"ENSG00000226473"	""
"24603"	"ENSG00000226476"	"long intergenic non-protein coding RNA 1748"
"24604"	"ENSG00000226478"	""
"24605"	"ENSG00000226479"	"transmembrane protein 185B"
"24606"	"ENSG00000226480"	""
"24607"	"ENSG00000226481"	""
"24608"	"ENSG00000226482"	"ADIPOQ antisense RNA 1"
"24609"	"ENSG00000226483"	""
"24610"	"ENSG00000226484"	"uncharacterized LOC101928627"
"24611"	"ENSG00000226485"	""
"24612"	"ENSG00000226486"	""
"24613"	"ENSG00000226488"	""
"24614"	"ENSG00000226489"	""
"24615"	"ENSG00000226491"	""
"24616"	"ENSG00000226493"	""
"24617"	"ENSG00000226496"	"long intergenic non-protein coding RNA 323"
"24618"	"ENSG00000226497"	"long intergenic non-protein coding RNA 2549"
"24619"	"ENSG00000226498"	""
"24620"	"ENSG00000226501"	""
"24621"	"ENSG00000226502"	""
"24622"	"ENSG00000226504"	""
"24623"	"ENSG00000226506"	"uncharacterized LOC101929551"
"24624"	"ENSG00000226507"	""
"24625"	"ENSG00000226508"	"long intergenic non-protein coding RNA 1918"
"24626"	"ENSG00000226510"	"UPK1A antisense RNA 1"
"24627"	"ENSG00000226516"	"family with sequence similarity 138 member B"
"24628"	"ENSG00000226519"	"long intergenic non-protein coding RNA 390"
"24629"	"ENSG00000226520"	"KIRREL1 intronic transcript 1"
"24630"	"ENSG00000226522"	""
"24631"	"ENSG00000226525"	""
"24632"	"ENSG00000226527"	"uncharacterized LOC101928107"
"24633"	"ENSG00000226529"	""
"24634"	"ENSG00000226533"	"BTBD9 antisense RNA 1"
"24635"	"ENSG00000226534"	""
"24636"	"ENSG00000226536"	""
"24637"	"ENSG00000226537"	""
"24638"	"ENSG00000226539"	""
"24639"	"ENSG00000226540"	""
"24640"	"ENSG00000226541"	""
"24641"	"ENSG00000226543"	""
"24642"	"ENSG00000226544"	""
"24643"	"ENSG00000226545"	""
"24644"	"ENSG00000226547"	""
"24645"	"ENSG00000226549"	""
"24646"	"ENSG00000226552"	""
"24647"	"ENSG00000226553"	""
"24648"	"ENSG00000226554"	""
"24649"	"ENSG00000226555"	""
"24650"	"ENSG00000226556"	""
"24651"	"ENSG00000226557"	""
"24652"	"ENSG00000226562"	""
"24653"	"ENSG00000226564"	""
"24654"	"ENSG00000226567"	"long intergenic non-protein coding RNA 606"
"24655"	"ENSG00000226572"	"small nucleolar RNA, C/D box 57"
"24656"	"ENSG00000226573"	""
"24657"	"ENSG00000226577"	""
"24658"	"ENSG00000226579"	""
"24659"	"ENSG00000226580"	""
"24660"	"ENSG00000226581"	""
"24661"	"ENSG00000226582"	""
"24662"	"ENSG00000226590"	""
"24663"	"ENSG00000226597"	""
"24664"	"ENSG00000226600"	"cancer/testis antigen family 47 member A9"
"24665"	"ENSG00000226604"	""
"24666"	"ENSG00000226608"	""
"24667"	"ENSG00000226611"	""
"24668"	"ENSG00000226616"	""
"24669"	"ENSG00000226617"	""
"24670"	"ENSG00000226620"	"long intergenic non-protein coding RNA 343"
"24671"	"ENSG00000226624"	""
"24672"	"ENSG00000226625"	""
"24673"	"ENSG00000226626"	""
"24674"	"ENSG00000226627"	"SHANK2 antisense RNA 1"
"24675"	"ENSG00000226629"	"long intergenic non-protein coding RNA 974"
"24676"	"ENSG00000226631"	""
"24677"	"ENSG00000226632"	""
"24678"	"ENSG00000226633"	""
"24679"	"ENSG00000226642"	""
"24680"	"ENSG00000226646"	""
"24681"	"ENSG00000226648"	"PLCG1 antisense RNA 1"
"24682"	"ENSG00000226650"	"kinesin family member 4B"
"24683"	"ENSG00000226652"	""
"24684"	"ENSG00000226653"	""
"24685"	"ENSG00000226658"	""
"24686"	"ENSG00000226659"	"uncharacterized LOC101929574"
"24687"	"ENSG00000226660"	"T cell receptor beta variable 2"
"24688"	"ENSG00000226662"	""
"24689"	"ENSG00000226663"	""
"24690"	"ENSG00000226665"	""
"24691"	"ENSG00000226666"	""
"24692"	"ENSG00000226670"	""
"24693"	"ENSG00000226671"	""
"24694"	"ENSG00000226673"	"long intergenic non-protein coding RNA 1108"
"24695"	"ENSG00000226674"	"testis expressed 41"
"24696"	"ENSG00000226676"	"long intergenic non-protein coding RNA 2679"
"24697"	"ENSG00000226677"	""
"24698"	"ENSG00000226683"	""
"24699"	"ENSG00000226685"	"cancer/testis antigen family 47 member A12"
"24700"	"ENSG00000226686"	"long intergenic non-protein coding RNA 1535"
"24701"	"ENSG00000226688"	"ENTPD1 antisense RNA 1"
"24702"	"ENSG00000226690"	"uncharacterized LOC102725191"
"24703"	"ENSG00000226693"	""
"24704"	"ENSG00000226695"	""
"24705"	"ENSG00000226696"	"LENG8 antisense RNA 1"
"24706"	"ENSG00000226700"	""
"24707"	"ENSG00000226701"	""
"24708"	"ENSG00000226702"	"MIR217 host gene"
"24709"	"ENSG00000226703"	""
"24710"	"ENSG00000226705"	""
"24711"	"ENSG00000226706"	"uncharacterized LOC101928525"
"24712"	"ENSG00000226709"	""
"24713"	"ENSG00000226711"	"family with sequence similarity 66 member C"
"24714"	"ENSG00000226715"	""
"24715"	"ENSG00000226717"	"PTPRD antisense RNA 2 (head to head)"
"24716"	"ENSG00000226718"	""
"24717"	"ENSG00000226721"	""
"24718"	"ENSG00000226722"	"long intergenic non-protein coding RNA 424"
"24719"	"ENSG00000226725"	"PABPC1L2B antisense RNA 1 (head to head)"
"24720"	"ENSG00000226726"	""
"24721"	"ENSG00000226729"	""
"24722"	"ENSG00000226733"	""
"24723"	"ENSG00000226734"	""
"24724"	"ENSG00000226741"	"long intergenic non-protein coding RNA 2554"
"24725"	"ENSG00000226742"	"heat shock factor binding protein 1 like 1"
"24726"	"ENSG00000226745"	""
"24727"	"ENSG00000226746"	"Smith-Magenis syndrome chromosome region, candidate 5"
"24728"	"ENSG00000226747"	"FSIP2 antisense RNA 2"
"24729"	"ENSG00000226752"	""
"24730"	"ENSG00000226754"	"uncharacterized LOC100507564"
"24731"	"ENSG00000226755"	""
"24732"	"ENSG00000226757"	"uncharacterized LOC100192379"
"24733"	"ENSG00000226758"	"DISC1 intronic transcript 1"
"24734"	"ENSG00000226759"	"DAB1 antisense RNA 1"
"24735"	"ENSG00000226761"	"taste 2 receptor member 46"
"24736"	"ENSG00000226762"	""
"24737"	"ENSG00000226763"	"serine/arginine repetitive matrix 5"
"24738"	"ENSG00000226765"	""
"24739"	"ENSG00000226766"	""
"24740"	"ENSG00000226769"	""
"24741"	"ENSG00000226770"	"uncharacterized LOC100506682"
"24742"	"ENSG00000226776"	""
"24743"	"ENSG00000226777"	"family with sequence similarity 30 member A"
"24744"	"ENSG00000226779"	"NAALADL2 antisense RNA 2"
"24745"	"ENSG00000226781"	""
"24746"	"ENSG00000226783"	""
"24747"	"ENSG00000226784"	"phosphoglycerate mutase family member 4"
"24748"	"ENSG00000226789"	""
"24749"	"ENSG00000226790"	""
"24750"	"ENSG00000226791"	"long intergenic non-protein coding RNA 2611"
"24751"	"ENSG00000226792"	"chromosome 13 open reading frame 42"
"24752"	"ENSG00000226794"	""
"24753"	"ENSG00000226800"	"CACTIN antisense RNA 1"
"24754"	"ENSG00000226801"	""
"24755"	"ENSG00000226802"	""
"24756"	"ENSG00000226803"	"ZNF451 regulatory antisense RNA 1"
"24757"	"ENSG00000226806"	"LCT antisense RNA 1"
"24758"	"ENSG00000226807"	""
"24759"	"ENSG00000226808"	"long intergenic non-protein coding RNA 619"
"24760"	"ENSG00000226808"	"long intergenic non-protein coding RNA 840"
"24761"	"ENSG00000226813"	"long intergenic non-protein coding RNA 1941"
"24762"	"ENSG00000226814"	""
"24763"	"ENSG00000226818"	""
"24764"	"ENSG00000226819"	"MEIS1 antisense RNA 3"
"24765"	"ENSG00000226822"	""
"24766"	"ENSG00000226823"	""
"24767"	"ENSG00000226825"	"long intergenic non-protein coding RNA 1509"
"24768"	"ENSG00000226827"	""
"24769"	"ENSG00000226828"	"long intergenic non-protein coding RNA 2774"
"24770"	"ENSG00000226829"	""
"24771"	"ENSG00000226831"	""
"24772"	"ENSG00000226833"	"uncharacterized LOC100505774"
"24773"	"ENSG00000226833"	""
"24774"	"ENSG00000226835"	""
"24775"	"ENSG00000226836"	""
"24776"	"ENSG00000226837"	""
"24777"	"ENSG00000226839"	""
"24778"	"ENSG00000226840"	""
"24779"	"ENSG00000226845"	""
"24780"	"ENSG00000226846"	"long intergenic non-protein coding RNA 348"
"24781"	"ENSG00000226847"	""
"24782"	"ENSG00000226855"	""
"24783"	"ENSG00000226856"	"testis associated oncogenic lncRNA"
"24784"	"ENSG00000226857"	""
"24785"	"ENSG00000226859"	""
"24786"	"ENSG00000226860"	""
"24787"	"ENSG00000226863"	""
"24788"	"ENSG00000226864"	"ATE1 antisense RNA 1"
"24789"	"ENSG00000226869"	"LHFPL3 antisense RNA 1"
"24790"	"ENSG00000226873"	""
"24791"	"ENSG00000226875"	""
"24792"	"ENSG00000226876"	""
"24793"	"ENSG00000226878"	""
"24794"	"ENSG00000226881"	""
"24795"	"ENSG00000226884"	""
"24796"	"ENSG00000226885"	""
"24797"	"ENSG00000226887"	"endogenous retrovirus group MER34 member 1, envelope"
"24798"	"ENSG00000226888"	""
"24799"	"ENSG00000226891"	"long intergenic non-protein coding RNA 1359"
"24800"	"ENSG00000226902"	""
"24801"	"ENSG00000226903"	"long intergenic non-protein coding RNA 354"
"24802"	"ENSG00000226906"	"testis-specific transcript, Y-linked 4"
"24803"	"ENSG00000226908"	""
"24804"	"ENSG00000226912"	""
"24805"	"ENSG00000226913"	"BSN divergent transcript"
"24806"	"ENSG00000226915"	""
"24807"	"ENSG00000226917"	"long intergenic non-protein coding RNA 1276"
"24808"	"ENSG00000226918"	""
"24809"	"ENSG00000226921"	"long intergenic non-protein coding RNA 454"
"24810"	"ENSG00000226925"	""
"24811"	"ENSG00000226926"	""
"24812"	"ENSG00000226928"	""
"24813"	"ENSG00000226929"	"cancer/testis antigen family 47 member A11"
"24814"	"ENSG00000226930"	""
"24815"	"ENSG00000226933"	""
"24816"	"ENSG00000226935"	"long intergenic non-protein coding RNA 161"
"24817"	"ENSG00000226937"	""
"24818"	"ENSG00000226941"	"RNA binding motif protein Y-linked family 1 member J"
"24819"	"ENSG00000226942"	""
"24820"	"ENSG00000226943"	""
"24821"	"ENSG00000226944"	"uncharacterized LOC102724450"
"24822"	"ENSG00000226946"	""
"24823"	"ENSG00000226947"	""
"24824"	"ENSG00000226948"	""
"24825"	"ENSG00000226949"	""
"24826"	"ENSG00000226950"	"differentiation antagonizing non-protein coding RNA"
"24827"	"ENSG00000226953"	"NCKAP5 antisense RNA 2"
"24828"	"ENSG00000226960"	""
"24829"	"ENSG00000226961"	""
"24830"	"ENSG00000226962"	""
"24831"	"ENSG00000226964"	""
"24832"	"ENSG00000226967"	""
"24833"	"ENSG00000226968"	"long intergenic non-protein coding RNA 423"
"24834"	"ENSG00000226969"	"uncharacterized LOC105378591"
"24835"	"ENSG00000226970"	""
"24836"	"ENSG00000226972"	""
"24837"	"ENSG00000226976"	""
"24838"	"ENSG00000226977"	""
"24839"	"ENSG00000226978"	"MAGI2 antisense RNA 2"
"24840"	"ENSG00000226979"	"lymphotoxin alpha"
"24841"	"ENSG00000226981"	""
"24842"	"ENSG00000226982"	""
"24843"	"ENSG00000226983"	"long intergenic non-protein coding RNA 1692"
"24844"	"ENSG00000226984"	""
"24845"	"ENSG00000226985"	"long intergenic non-protein coding RNA 1203"
"24846"	"ENSG00000226986"	""
"24847"	"ENSG00000226995"	"long intergenic non-protein coding RNA 658"
"24848"	"ENSG00000226998"	""
"24849"	"ENSG00000227000"	""
"24850"	"ENSG00000227001"	""
"24851"	"ENSG00000227002"	""
"24852"	"ENSG00000227007"	"long intergenic non-protein coding RNA 1247"
"24853"	"ENSG00000227009"	""
"24854"	"ENSG00000227011"	"long intergenic non-protein coding RNA 2876"
"24855"	"ENSG00000227012"	"long intergenic non-protein coding RNA 2527"
"24856"	"ENSG00000227013"	""
"24857"	"ENSG00000227014"	""
"24858"	"ENSG00000227016"	""
"24859"	"ENSG00000227018"	""
"24860"	"ENSG00000227019"	""
"24861"	"ENSG00000227023"	""
"24862"	"ENSG00000227028"	"SLC8A1 antisense RNA 1"
"24863"	"ENSG00000227032"	""
"24864"	"ENSG00000227035"	""
