"gene_id"	"brief.description"
"4679"	"WBGene00004950"	"sox-3 encodes a putative HMG-box transcription factor orthologous to human SOX1 (OMIM:602148), SOX2 (OMIM:184429, mutated in syndromic anophthalmia), and SOX3 (OMIM:313430, mutated in hypopituitarism), and paralogous to SOX-2; SOX-3 is expressed in larval and adult pharynx, intestine, renal gland cells, and neurons."
"4680"	"WBGene00004951"	"spc-1 encodes the C. elegans alpha spectrin ortholog; during development, spc-1 activity is required for body morphogenesis, formation of body wall muscles, locomotion, and larval development."
"4681"	"WBGene00004952"	"spd-1 encodes a homolog of human PRC1, tobacco MAP-65, and S. cerevisiae Ase1p that is required for embryonic viability due to its requirement for mitotic spindle stability during the late stages of cytokinesis; SPD-1 is also required for fertility, gonad development, locomotion, and vulval development."
"4682"	"WBGene00004953"	"spd-2 encodes a protein with three predicted coiled-coil domains; SPD-2 activity is essential for centrosome maturation and duplication, and hence for proper mitotic spindle assembly; in regulating the early steps of centrosome maturation, SPD-2 acts together with the coiled-coil protein SPD-5, the Aurora-A kinase AIR-1, and the cytoplasmic dynein DHC-1;  in regulating centrosome duplication, SPD-2 likely acts together with the ZYG-1 kinase; in both processes, SPD-2 may function to recruit centrosomal components such as ZYG-9 and microtubule-nucleating gamma-tubulin complexes to the developing centrosome; within centrosomes, SPD-2 localizes to both centrioles and the pericentriolar material; efficient centrosomal localization depends upon AIR-1 and DHC-1, while localization specifically to the pericentriolar material depends upon SPD-5."
"4683"	"WBGene00004954"	"spd-3 encodes a novel protein; spd-3 affects mitotic spindle formation and spindle positioning and thereby affects the first embryonic cell division; spd-3 also affects growth rate, fertility, vulval development, and polar body extrusion; spd-3 mutant animals also exhibit elevated ATP levels an SPD-3::GFP reporter fusion localized to mitochondria."
"4684"	"WBGene00004955"	"spd-5 encodes a coiled-coil domain protein; spd-5 activity is required for centrosome maturation, symmetry breaking, pronuclear migration, mitotic spindle assembly, and cell division; in regulating centrosome maturation, spd-5 interacts genetically with spd-2, which also encodes a coiled-coil protein; SPD-5 physically interacts with CED-9, a C. elegans BCL2 ortholog and spd-5(RNAi) results in increased germline apoptosis, suggesting an additional role for SPD-5 in regulation of apoptosis; SPD-5 localizes to the pericentriolar material."
"4685"	"WBGene00004956"	"spe-1 was identified in screens for EMS-induced recessive sterile mutations on chromosome II; spe-1 mutations result in aberrant spermatids that fail to differentiate into active spermatozoa and exhibit unusually rapid cytoplasmic movements in both hermaphrodites and males; spe-1 mutations are male-rescuable; the molecular identity of spe-1 is not yet known."
"4686"	"WBGene00004957"	""
"4687"	"WBGene00004958"	"spe-4 encodes a transmembrane protein that is a divergent member of the presenilin family of proteins that have been implicated in early-onset Alzheimer's disease (OMIM:104300); spe-4 activity is required for proper formation and function of the fibrous body-membranous organelles that are asymmetrically localized to spermatids during spermatogeneis; spe-4 is also required for proper partitioning of tubulin as spermatids bud from the residual body; spe-4 localizes to the fibrous body-membranous organelles of developing spermatocytes and also to the spermatozoon cell body."
"4688"	"WBGene00004959"	"spe-5 encodes an ortholog of subunit B of the cytoplasmic (V1) domain of vacuolar proton-translocating ATPase (V-ATPase); spe-5 was identified in screens for mutations that result in defective spermatogenesis; defined by six cold-sensitive alleles, spe-5 is required for morphogenesis of the Golgi-derived fibrous body-membranous organelle (FB-MO) complex that is essential for the second, asymmetric meiotic division that produces four haploid spermatids; mutations of spe-5 suppress necrotic neurodegeneration; SPE-5 may also play a role in acidification of the FB-MO, a process known to occur during C. elegans spermatid formation."
"4689"	"WBGene00004960"	"spe-6 encodes a predicted protein-serine threonine kinase in the casein kinase 1 family that is required for spermatid activation, and for progression through late prophase of meiosis I, and is specifically required for the assembly of MSP (major sperm protein) in the fibrous bodies of spermatocytes; bypasses the requirement for spe-27, spe-8, spe-12, and spe-29 with respect to spermatid activation."
"4690"	"WBGene00004961"	""
"4691"	"WBGene00004962"	"spe-8 is predicted to encode a non-receptor tyrosine kinase with a SH2 domain; spe-8 is required for hermaphrodite spermatogenesis or sperm activation but not for male-derived sperm activation (sperm activation is the morphogenesis of a round non-motile spermatid to an amoeboid crawling sperm); however, mutant hermaphrodite spe-8 spermatids can transactivate and form functional sperm during mating with males; genetic and phenotypic evidence suggests that spe-8 acts in a common pathway with spe-12, spe-19, spe-27 and spe-29."
"4692"	"WBGene00004963"	"spe-9 encodes an EGF repeat-containing protein with a short intracellular domain; SPE-9 is required autonomously in sperm for fertilization, and by homology, likely mediates an adhesive or signaling event necessary for proper oocyte fertilization; spe-9 mRNA is detected solely in animals that are engaged in spermatogenesis; in spermatids, SPE-9 is found at or near the cell surface; following sperm activation, SPE-9 is found primarily on the pseudopod."
"4693"	"WBGene00004964"	"spe-10 encodes a DHHC-CRD family zinc-finger transmembrane protein with homologs in other eukaryotes and is predicted to be a palmitoyl transferase; spe-10 is required during spermatogenesis and thus for fertility; specifically, spe-10 is required for the proper biogenesis and functioning of specialized Golgi-derived fibrous body-membranous organelle (FB-MO) complexes during spermatid formation; spe-10 localizes to the FB-MOs of spermatids."
"4694"	"WBGene00004965"	"spe-11 encodes a novel protein that is required for early embryonic development and for regulating the dynamic morphology of sperm pseudopods; SPE-11 is one of the few paternally provided proteins known to be essential for embryogenesis; SPE-11 is first detected in the nuclei of primary spermatocytes and then remains tightly associated with sperm chromatin until fertilization at which point it appears to be degraded."
"4695"	"WBGene00004966"	"spe-12 encodes a novel protein with a single transmembrane domain; spe-12 is required for hermaphrodite spermatogenesis or sperm activation but not for male-derived sperm activation (sperm activation is the morphogenesis of a round non-motile spermatid to an amoeboid crawling sperm); however, mutant hermaphrodite spe-12 spermatids can transactivate and form functional sperm during mating with males; however this transativation is not as efficient as wild-type indicating that spe-12 has a supplementary, non-essential role in mating-induced spermatid activation; spe-12 is expressed in the germline and is localized to the spermatid plasma membrane; genetic and phenotypic evidence suggests that spe-12 acts in a common pathway with spe-8, spe-19, spe-27 and spe-29."
"4696"	"WBGene00004967"	"spe-13 was identified in screens for spermatogenesis-defective mutants; spe-13 male and hermaphrodite sperm appear to have normal morphology and make contact with oocytes but are fertilization-defective, suggesting that spe-13 is required for sperm-egg interaction."
"4697"	"WBGene00004968"	"spe-14 was identified in screens for spermatogenesis-defective mutants; the molecular identity and precise biological role of spe-14 are not yet known."
"4698"	"WBGene00004969"	"spe-15 encodes an unconventional myosin, and is homologous to Drosophila and mouse myosin VI as well as the human gene MYOSIN VI (MYO6; OMIM:600970), which when mutated leads to a disease that affects hearing; spe-15 is required during spermiogenesis or sperm activation for the asymmetric partitioning of organelles like the mitochondria and specialized structures called the fibrous-body membranous organelles into the spermatid; mutant spe-15 spermatids contain actin filaments in contrast to wild-type which lack them."
"4699"	"WBGene00004970"	"Uncloned locus that affects both nuclear and cytoplasmic segregation during spermatogenesis, and also affects meiotic spindle positioning and orientation; in mutants, male sperm exhibits similar but lesser defects compared with hermaphrodite sperm."
"4700"	"WBGene00004971"	"spe-17 is predicted to encode a hydrophilic serine/threonine rich protein with no significant homology to any known protein; spe-17 is required for the proper development of spermatids into sperm during spermatogenesis and thus for fertility; specifically, spe-17 is required for the correct partitioning of organelles and sperm components into specialized Golgi-derived fibrous body-membranous organelle (FB-MO) complexes during spermatid formation."
"4701"	"WBGene00004972"	"spe-26 encodes a Kelch motif-containing protein similar to the Drosophila proteins kelch and diablo and the Limulus (horseshoe crab) actin-bundling protein scruin; SPE-26 activity is required for several processes including embryogenesis, spermatogenesis, thermotolerance, and regulation of lifespan; SPE-26 mRNA is detected in spermatogonial cells and spermatocytes, but not in spermatids."
"4702"	"WBGene00004973"	"spe-27 encodes a novel, hydrophilic protein; spe-27 is required for hermaphrodite spermatogenesis or sperm activation but not for male-derived sperm activation (sperm activation is the morphogenesis of a round non-motile spermatid to an amoeboid crawling sperm); however, mutant hermaphrodite spe-27 spermatids can transactivate and form functional sperm during mating with males; genetic and phenotypic evidence suggests that spe-27 acts in a common pathway with spe-8, spe-12, spe-19 and spe-29."
"4703"	"WBGene00004974"	"spe-29 is predicted to encode a small and novel transmembrane protein that is required for hermaphrodite spermiogensis or sperm activation but not for male-derived sperm activation (sperm activation is the morphogenesis of a round non-motile spermatid to an amoeboid crawling sperm); however, mutant hermaphrodite spe-29 spermatids can transactivate and form functional sperm during mating with males; genetic and phenotypic evidence suggests that spe-29 acts in a common pathway with spe-8, spe-12, spe-19 and spe-27."
"4704"	"WBGene00004975"	"spe-39 encodes a novel hydrophilic protein with homologs in Drosophila and human but not in yeast; spe-39 is required during spermiogenesis or sperm activation for the morphogenesis of specialized Golgi-derived fibrous body-membranous organelle (FB-MO) complexes that contain many membrane and soluble proteins; spe-39 is also required for normal oogenesis; in vivo assays have shown that spe-39 is required for the processing of internalized proteins in oocytes and coelomocytes; spe-39 interacts in vitro with the homologs of vacuolar protein sorting factors which are part of the HOPs complex, vps-33.1 and vps-33.2; spe-39 is localized to the cytoplasm in spermatocytes and spermatids and is also expressed in other cell types."
"4705"	"WBGene00004976"	"spe-41 encodes one of three C. elegans calcium-permeable cation channels that are members of the TRPC (transient receptor potential canonical) subfamily of TRP channels; spe-41 activity is required in sperm for productive sperm-oocyte interactions during fertilization, after the point of gamete contact; SPE-41 is expressed solely in sperm and upon sperm activation, translocalizes from the membranous organelles of spermatids to the plasma membranes of the cell body and pseudopod of mature sperm, consistent with the observation that the activity of store-operated calcium channels in C. elegans is much higher in mature sperm than in spermatids; when expressed in mammalian tissue culture cells, SPE-41 activity is sufficient to enhance calcium influx; SPE-41 is also required for the generation of a rapid local calcium rise in the oocyte upon fertilization."
"4706"	"WBGene00004977"	"spf-1 was identified in screens for mutations that disrupt gonadogenesis; in hermaphrodites, spf-1 mutations result in misspecification of the distal tip cells and aberrant gonadal morphogenesis, as evidenced by abnormal formation of the somatic gonadal primordium (SGP); spf-1 has been reported to encode a novel cytoplasmic protein that is expressed in somatic gonadal cells from mid-larval stages through late L4 when somatic gonadal cells become terminally differentiated; spf-1 mutations do not appear to perturb gonadogenesis in males."
"4707"	"WBGene00004978"	"spg-7 encodes a metalloprotease orthologous to human paraplegin, a nuclear-encoded mitochondrial metalloprotease mutations in which are associated with hereditary spastic paraplegia (spinal cord dysfunction); based upon studies of Saccharomyces cerevisiae SPG7, C. elegans SPG-7 is predicted to function as part of a mt-AAA metalloprotease that regulates proteolytic degradation of mitochondrial proteins and formation of multisubunit mitochondrial protein complexes; loss of spg-7 activity via large-scale RNAi indicates that SPG-7 function is required for embryonic and larval development, reproduction, normal body size and growth rates, and proper subcellular localization of an unc-54::POLYQ(Q35)-YFP transgene; in addition, postdevelopmental inactivation of spg-7 results in significantly increased adult lifespan."
"4708"	"WBGene00004979"	"sph-1 encodes a member of the synaptophysin/synaptoporin family that contains a MARVEL domain, a membrane-associating domain found in lipid-associating proteins, and contains a transmembrane domain."
"4709"	"WBGene00004980"	"spk-1 encodes a serine/threonine kinase orthologous to the highly conserved serine/arginine-rich protein kinases (SRPKs) that phosphorylate SR proteins, essential components of the pre-mRNA splicing machinery; SPK-1, required for embryogenesis and germline development, can directly bind and phosphorylate RSP-3 (CeSF2/ASF), an SR splicing factor homolog; SPK-1 is expressed predominantly in the adult germline; SPK-1 is homologous to human RSK2, which when mutated leads to Coffin-Lowry syndrome (OMIM:303600)."
"4710"	"WBGene00004981"	"spl-1 encodes a sphingosine-1-phosphate lyase; spl-1 expression is regulated by the GATA-type transcription factor ELT-2."
"4711"	"WBGene00004984"	"spn-4 encodes a protein containing an RNP-type RNA-binding domain; SPN-4 is required for rotation, but not polarization, of the mitotic spindle in the P1 blastomere of the two-cell stage embryo; SPN-4 is also required for mesectoderm and mesendoderm formation in conjunction with proper localization of maternal cell-fate determinants such as SKN-1; in addition, SPN-4 binds the glp-1 3' UTR and is necessary for glp-1 mRNA translation in the anterior blastomeres of the early embryo; conversely, SPN-4 binds and suppresses translation of pal-1 and skn-1 mRNAs in anterior blastomeres; in vitro, SPN-4 interacts with POS-1, a CCCH-type zinc finger protein that negatively regulates glp-1 mRNA translation in posterior blastomeres; SPN-4 is a P granule component, but is also detected in oocytes, the AB and P1 blastomeres at the two-cell stage, and in all four blastomeres at the four-cell stage, with higher levels in EMS and P2."
"4712"	"WBGene00004985"	"spo-11 encodes an ortholog of Spo11p in S. cerevisiae that is required for meiotic DNA recombination, and (in conjunction with CHK-2 and MRE-11) for the localization of RAD-51 to foci in late zygotene/early pachytene nuclei; like its yeast ortholog, SPO-11 is related to a subunit of archaebacterial topoisomerase VI, and probably causes double-stranded DNA breaks through a topoisomerase-like transesterase mechanism; however, unlike Spo11p, SPO-11 is dispensable for homologous synapsis and formation of the synaptonemal complex; SPO-11 is active even in syp-1 mutants where its double-stranded breaks cannot be correctly processed; spo-11 is transcribed in the germline."
"4713"	"WBGene00004986"	"spp-1 encodes a caenopore, a saposin (B) domain-containing protein that is a member of the saposin-like protein (SAPLIP) superfamily containing mammalian NK-lysin and granulysin and the protozoan amoebapore-like proteins; SPP-1 exhibits antibacterial activity in vitro and its expression in vivo is regulated by the DAF-2/insulin receptor signaling pathway and by the presence of bacterial pathogens such as Salmonella typhimurium and Pseudomonas aeruginosa; an spp-1::gfp reporter fusion is expressed in the intestine."
"4714"	"WBGene00004987"	"spp-2 encodes an antimicrobial peptide that belongs to the SPP-protein family, called caenopores, with structural similarity to saposin-like proteins (SAPLIPs), the amoebapores and the mammalian NK-lysin and granulysin; caenopores are part of the worm's innate immune system and interact with and eliminate bacteria via membrane pore-forming activity; C. elegans has at least 33 putative SPP proteins; phylogenetic analysis indicates that spp-2 is most similar to spp-4, spp-5 and spp-6."
"4715"	"WBGene00004988"	"spp-3 encodes an antimicrobial peptide that belongs to the SPP-protein family, called caenopores, with structural similarity to saposin-like proteins (SAPLIPs), the amoebapores and the mammalian NK-lysin and granulysin; caenopores are part of the worm's innate immune system and interact with and eliminate bacteria via membrane pore-forming activity; C. elegans has at least 33 putative SPP proteins; in an heterologous expression system, spp-3 formed pores in liposomes, and showed antimicrobial activity against several gram- negative and positive bacteria such as E. coli, P. aeruginosa, Ph. luminescence, X. nematophila, Y. enterocolitica, B. megaterium and B. thuringiensis; spp-3 is expressed in the intestine and the SDQR head neuron."
"4716"	"WBGene00004989"	"spp-4 encodes an antimicrobial peptide that belongs to the SPP-protein family, called caenopores, with structural similarity to saposin-like proteins (SAPLIPs), the amoebapores and the mammalian NK-lysin and granulysin; caenopores are part of the worm's innate immune system and interact with and eliminate bacteria via membrane pore-forming activity; C. elegans has at least 33 putative SPP proteins; phylogenetic analysis indicates that spp-4 is most similar to spp-2, spp-5 and spp-6."
"4717"	"WBGene00004990"	"spp-5 encodes a caenopore, a saposin (B) domain-containing protein that is a member of the saposin-like protein (SAPLIP) superfamily containing mammalian NK-lysin and granulysin and the protozoan amoebapore-like proteins; SPP-5 exhibits pore-forming activity and functions as an effector of innate immunity, demonstrating antimicrobial activity against both Gram-positive and Gram-negative bacteria; in addition, SPP-5 is also required for fully normal postembryonic growth and reproduction, likely as a result of its role in killing ingested food, such as E. coli OP50; Northern blot analysis indicates that spp-5 mRNA is expressed constitutively at high levels in the presence of OP50 and a variety of other bacteria; an SPP-5::GFP reporter fusion is expressed exclusively in the intestine; the three-dimensional solution structure of SPP-5 has been determined by NMR spectroscopy revealing five helices, connected by three disulfide bonds, arranged in a folded leaf, the characteristic signature of the SAPLIP family."
"4718"	"WBGene00004991"	"spp-6 encodes a predicted transmembrane protein containing a saposin (B) domain that is a member of a saposin-like protein superfamily containing mammalian NK-lysin and granulysin and the protozoan amoebapores; SPP-6 is predicted to function as a lipid-binding protein that may possess pore-forming, cytotoxic activity; as loss of SPP-6 function via RNA-mediated interference (RNAi) does not result in any abnormalities, the precise role of SPP-6 in C. elegans development and/or behavior is not yet known."
"4719"	"WBGene00004992"	"spp-7 encodes an antimicrobial peptide that belongs to the SPP-protein family, called caenopores, with structural similarity to saposin-like proteins (SAPLIPs), the amoebapores and the mammalian NK-lysin and granulysin; caenopores are part of the worm's innate immune system and interact with and eliminate bacteria via membrane pore-forming activity; C. elegans has at least 33 putative SPP proteins; promoter-gfp studies indicate that spp-7 is expressed in pharyngeal muscle, head neurons and the intestine."
"4720"	"WBGene00004993"	""
"4721"	"WBGene00004994"	""
"4722"	"WBGene00004995"	"spp-10 encodes two protein isoforms that are orthologous to the human gene PROSAPOSIN (PSAP; OMIM:176801, mutated in Gaucher disease and metachromatic leukodystrophy); SPP-10A and -10B are predicted to have 3 and 4 embedded saposin sequences, that are likely to be split into individual saposin peptides by proteolysis; in mammals, saposins activate the enzymes sphingomyelinphosphodiesterase and beta-glucosylceramidase; spp-10 has no obvious function in mass RNAi assays."
"4723"	"WBGene00004996"	""
"4724"	"WBGene00004997"	"spp-12 encodes a saposin-like caenopore; SPP-12 activity is required for the defense response to Bacillus thuringiensis; SPP-12 exhibits pH-dependent pore-forming activity, preferentially on membranes containing negatively charged phospholipids: SPP-12 is active highly active against Bacillus megaterium and can kill Bacillus thuringiensis; SPP-12 can also permeabilize the cytoplasmic membranes of viable Bacillus megaterium, yeast cells and Dictyostelium amoebae; spp-12 is expressed exclusively in two pharyngeal neurons."
"4725"	"WBGene00004998"	""
"4726"	"WBGene00004999"	""
"4727"	"WBGene00005000"	""
"4728"	"WBGene00005001"	""
"4729"	"WBGene00005002"	""
"4730"	"WBGene00005003"	""
"4731"	"WBGene00005004"	""
"4732"	"WBGene00005005"	"spp-20 encodes a protein containing two saposin B-like domains; by homology SPP-20 may function in lipid degradation and membrane digestion."
"4733"	"WBGene00005006"	"spr-1 encodes the C. elegans ortholog of the human corepressor CoREST that functions in HDAC-containing complexes to mediate transcriptional repression; in C. elegans, spr-1 was first identified in screens for genetic suppressors of the egg-laying defective phenotype of sel-12/presenilin mutants; subsequent genetic analyses showed that spr-1 likely functions as a negative regulator of LIN-12/Notch signaling in multiple cells, including those of the somatic gonad, vulva, and early embryo; spr-1 also interacts genetically with sem-5 to regulate postembryonic growth rates and lin-35Rb to regulate vulval morphogenesis and germline proliferation; in binding assays and yeast two-hybrid experiments, SPR-1 interacts with SPR-5, the C. elegans ortholog of the LSD1 histone demethylase; an SPR-1::MYC fusion protein expressed under the control of the cog-2 promoter localizes to the nucleus and shows increased staining in nuclear speckles and what appears to be the nucleolus."
"4734"	"WBGene00005007"	"spr-2 encodes the C. elegans ortholog of the Drosophila and mammalian SET proteins (OMIM:600960, translocation breakpoint in human SET is associated with acute myeloid leukemia); SPR-2 is predicted to be a member of the SET protein complex that functions in chromatin remodeling, DNA repair, and transcriptional regulation; in C. elegans, SPR-2 may function to regulate the activity and/or levels of the presenilin proteins encoded by sel-12 and hop-1, as mutations in spr-2 suppress mutations in sel-12 in a hop-1-dependent manner; spr-2 is detected in the nuclei of all cells at several developmental stages, including the L3 larval stage."
"4735"	"WBGene00005008"	""
"4736"	"WBGene00005009"	""
"4737"	"WBGene00005010"	"spr-5 encodes H3K4me2 demethylase containing amine oxidase domain that functions to mediate chromatin remodeling and transcriptional regulation orthologous to human histone demethylase LSD1 (lysine-specific demethylase 1 (OMIM: 609132)); loss of spr-5 activity suppresses Egl phenotype of mutations in sel-12/presenilin and derepresses expression of hop-1, which encodes the second C. elegans presenilin; in spr-5 mutants lack of demethylase activity results in germline mortality due to epigenetic defect and is associated with defects in oogenesis and spermatogenesis as well late larval growth delay; sterility in spr-5 mutants is due to retention of H3K4me2 in the PGCs; spr-5 mutants exhibit transgene desilencing in the germline, suggesting that all spermatogenesis-expressed genes are coordinately misregulated; in spr-5 there is heritable accumulation of spermatogenesis-enriched expression due to heritable accumulation of H3K4me2; outcrossing at severely sterile generations rescues the sterility defect of spr-5; SPR-5 interacts with SPR-1, the C. elegans ortholog of CoREST;spr-5 is expressed in all stages, but it is enriched in the adult and highly expressed in the gonad."
"4738"	"WBGene00005011"	""
"4739"	"WBGene00005012"	"F26F4.2 encodes a novel protein with high similarity to C. elegans F37A8.1 and C. briggsae CBG18186."
"4740"	"WBGene00005013"	"jmjd-1.1 encodes a PHD and JmjC domain-containing protein that is a member of a family of proteins containing members, such as jmjd-1.2 and human PHF8, with histone demethylase activity."
"4741"	"WBGene00005014"	""
"4742"	"WBGene00005015"	""
"4743"	"WBGene00005016"	"sqt-1 encodes a cuticle collagen; during larval and adult development, sqt-1 activity is required, likely redundantly, for normal cuticle, and hence organismal, morphology; sqt-1 mRNA abundance oscillates during larval development, peaking at one point during each larval stage and peaking again in adults; sqt-1 transcripts are also detected in animals at the L1-L2d molt; in the temporally distinct waves of collagen gene expression that occur during larval development, sqt-1 mRNA appears to be synthesized during the second, or intermediate, stage, just very slightly earlier than sqt-3/col-1 and dpy-13; SQT-1 protein is detected in cuticle extracts from L2, L3, and L4 larvae, and from adults, but is not detected in extracts from L1 or dauer larvae; sqt-1 interacts genetically with a number of genes also required for normal cuticle and organismal morphology, e.g., rol-6 and lon-3, which also encode cuticular collagens."
"4744"	"WBGene00005017"	""
"4745"	"WBGene00005018"	"sqt-3 encodes a cuticle collagen; during development, sqt-3 activity is essential for viability and normal body morphology; genetic and expression studies indicate that SQT-3 is a cuticle component at all stages of development and that SQT-3 likely forms higher order cuticular structures with the DPY-17 cuticular collagen, both of which are candidate substrates for the DPY-31 procollagen C-proteinase."
"4746"	"WBGene00005019"	"sqv-1 encodes a UDP-glucuronic acid decarboxylase, biochemically active in vitro, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; SQV-1 is coexpressed with the nucleotide-sugar transporter homolog SQV-7 in in the vulva and in oocytes; SQV-1 colocalizes with SQV-5 and SQV-7 to punctate foci (probably the Golgi apparatus) in the cytoplasm of the vulva, the uterus and oocytes, within which SQV-1 may act to promote the biosynthesis of chondroitin glycosaminoglycans; the common requirement for SQV-1 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4747"	"WBGene00005020"	"sqv-2 encodes a glycosaminoglycan galactosyltransferase II, biochemically active in vitro, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; the common requirement for SQV-2 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4748"	"WBGene00005021"	"sqv-3 encodes a beta(1,4)-galactosyltransferase, biochemically active in vitro, that is required for cytokinesis of one-cell embryos, vulval morphogenesis, and chondroitin synthesis; SQV-3 is orthologous to human human galactosyltransferase I (B4GALT7; OMIM:604327, mutated in the progeroid form of Ehlers-Danlos syndrome); sqv-3 transgenically rescues hamster cells lacking galactosyl transferase I; the common requirement for SQV-3 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4749"	"WBGene00005022"	"sqv-4 encodes a UDP-glucose 6-dehydrogenase, biochemically active in vitro, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; SQV-4 is orthologous to Drosophila SUGARLESS, human UGDH (OMIM:603370), and zebrafish JEKYLL; SQV-4 is expressed in many cell types, notably oocytes and uterine, seam, pharyngeal, and spermathecal cells, with expression being prominent in 14 of the 22 vulval nuclei of late L4 larvae; the common requirement for SQV-4 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4750"	"WBGene00005023"	"sqv-5 encodes a chondroitin synthase that both initiates and elongates chondroitin chains (unlike human chondroitin synthase, which only elongates them); SQV-5 is required for cytokinesis (e.g., at the one-cell embryo stage), gonad migration, and vulval morphogenesis (by expanding the extracellular space of the vulva in L4 larvae); the common requirement for SQV-5 in both processes may be to promote filling an extracellular space with fluid (either in the eggshell, or underneath the L4 cuticle); SQV-5 colocalizes with SQV-1 at punctate foci (probably the Golgi apparatus) in the cytoplasm of the vulva, the uterus and oocytes; SQV-5 is most similar to human chondroitin synthase (KIAA0990) and Drosophila CG9220."
"4751"	"WBGene00005024"	"sqv-6 encodes a xylosyltransferase, active in cell culture, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; SQV-6 is predicted to begin the synthesis of glycosaminoglycans by adding xylose to their protein cores; the common requirement for SQV-6 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4752"	"WBGene00005025"	"The sqv-7 gene encodes a nucleotide-sugar transporter of the Golgi membrane, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; SQV-7 promotes glycosaminoglycan biosynthesis by translocating UDP-glucuronic acid, UDP-N-acetylgalactosamine, and UDP-galactose into the lumen of the Golgi apparatus; SQV-7 is biochemically active when transgenically expressed in yeast or mammalian Golgi membranes; the common requirement for SQV-7 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4753"	"WBGene00005026"	"The sqv-8 gene encodes a glucuronyl transferase, biochemically active in vitro, that is required for cytokinesis of one-cell embryos and for vulval morphogenesis; SQV-8 is homologous to three distinct glucuronyl transferases (GlcAT-I, GlcAT-P and GlcAT-D) that play a role in the synthesis of different glycoconjugates; the common requirement for SQV-8 in both cytokinesis and morphogenesis may be to promote filling an extracellular space with hygroscopic proteoglycans (either in the eggshell, or underneath the L4 cuticle), which in turn may cause the space to fill with fluid."
"4754"	"WBGene00005027"	"sra-1 encodes a predicted seven transmembrane receptor; expressed in the male SPD and SPV neurons."
"4755"	"WBGene00005028"	"sra-2 encodes a predicted chemosensory receptor."
"4756"	"WBGene00005029"	"sra-3 encodes a predicted chemosensory receptor."
"4757"	"WBGene00005030"	"sra-4 encodes a predicted chemosensory receptor."
"4758"	"WBGene00005031"	""
"4759"	"WBGene00005032"	"sra-6 encodes a seven-transmembrane chemosensory receptor; an sra-6::GFP fusion reporter is expressed in the ASH (strongly) and ASI (weakly) amphid sensory neurons, the PVQ interneurons, and in the SPD and SPV male spicule neurons; sra-6 expression in the ASH neurons is positively regulated by KIN-29, a serine/threonine kinase, acting through the HDA-4 class II histone deacetylase and the MEF-2 MADS domain transcription factor; in addition, maintenance of sra-6::gfp expression in the ASH and ASI requires activity of the DAF-7/TGF-beta signaling pathway."
"4760"	"WBGene00005033"	"sra-7 encodes a seven transmembrane receptor predicted to function as a G protein-coupled chemosensory receptor; an SRA-7::GFP fusion protein is expressed in the ASK amphid sensory neurons."
"4761"	"WBGene00005034"	""
"4762"	"WBGene00005035"	""
"4763"	"WBGene00005036"	""
"4764"	"WBGene00005037"	"sra-11 encodes an orphan, G protein-coupled seven-transmembrane receptor; SRA-11 is expressed in three classes of interneurons, AIA, AIY, and AVB throughout larval and adult stages, and analysis of sra-11 mutations indicates that sra-11 activity in AIY is essential for olfactory imprinting; sra-11 expression in AIY is positively regulated by the TTX-3 and CEH-23 homeodomain proteins, with TTX-3 required for both initiation and maintenance of expression and CEH-23 required solely for maintenance."
"4765"	"WBGene00005038"	""
"4766"	"WBGene00005039"	"sra-13 encodes a seven transmembrane G protein-coupled chemosensory receptor; SRA-13 functions together with the GPA-5 G protein alpha subunit to negatively regulate RAS/MAPK signaling during vulval induction and sensation of volatile attractants; sra-13 activity is required for suppression of vulval induction in response to starvation; sra-13 reporter fusions are expressed in the AWAL/R and AWCL/R chemosensory neurons as well as in muscle and hypodermal cells."
"4767"	"WBGene00005040"	""
"4768"	"WBGene00005041"	""
"4769"	"WBGene00005042"	""
"4770"	"WBGene00005043"	""
"4771"	"WBGene00005044"	""
"4772"	"WBGene00005045"	""
"4773"	"WBGene00005046"	""
"4774"	"WBGene00005047"	""
"4775"	"WBGene00005048"	""
"4776"	"WBGene00005049"	""
"4777"	"WBGene00005050"	""
