"gene_id"	"brief.description"
"27997"	""	"RNA, 7SK small nuclear pseudogene 276"
"27998"	""	"RNA, 7SK small nuclear pseudogene 277"
"27999"	""	"RNA, 7SK small nuclear pseudogene 278"
"28000"	""	"RNA, 7SK small nuclear pseudogene 279"
"28001"	""	"RNA, 7SK small nuclear pseudogene 28"
"28002"	""	"RNA, 7SK small nuclear pseudogene 280"
"28003"	""	"RNA, 7SK small nuclear pseudogene 281"
"28004"	""	"RNA, 7SK small nuclear pseudogene 282"
"28005"	""	"RNA, 7SK small nuclear pseudogene 283"
"28006"	""	"RNA, 7SK small nuclear pseudogene 284"
"28007"	""	"RNA, 7SK small nuclear pseudogene 285"
"28008"	""	"RNA, 7SK small nuclear pseudogene 286"
"28009"	""	"RNA, 7SK small nuclear pseudogene 287"
"28010"	""	"RNA, 7SK small nuclear pseudogene 288"
"28011"	""	"RNA, 7SK small nuclear pseudogene 289"
"28012"	""	"RNA, 7SK small nuclear pseudogene 29"
"28013"	""	"RNA, 7SK small nuclear pseudogene 290"
"28014"	""	"RNA, 7SK small nuclear pseudogene 291"
"28015"	""	"RNA, 7SK small nuclear pseudogene 292"
"28016"	""	"RNA, 7SK small nuclear pseudogene 293"
"28017"	""	"RNA, 7SK small nuclear pseudogene 294"
"28018"	""	"RNA, 7SK small nuclear pseudogene 295"
"28019"	""	"RNA, 7SK small nuclear pseudogene 296"
"28020"	""	"RNA, 7SK small nuclear pseudogene 297"
"28021"	""	"RNA, 7SK small nuclear pseudogene 298"
"28022"	""	"RNA, 7SK small nuclear pseudogene 299"
"28023"	""	"RNA, 7SK small nuclear pseudogene 3"
"28024"	""	"RNA, 7SK small nuclear pseudogene 30"
"28025"	""	"RNA, 7SK small nuclear pseudogene 31"
"28026"	""	"RNA, 7SK small nuclear pseudogene 32"
"28027"	""	"RNA, 7SK small nuclear pseudogene 33"
"28028"	""	"RNA, 7SK small nuclear pseudogene 34"
"28029"	""	"RNA, 7SK small nuclear pseudogene 35"
"28030"	""	"RNA, 7SK small nuclear pseudogene 36"
"28031"	""	"RNA, 7SK small nuclear pseudogene 37"
"28032"	""	"RNA, 7SK small nuclear pseudogene 38"
"28033"	""	"RNA, 7SK small nuclear pseudogene 39"
"28034"	""	"RNA, 7SK small nuclear pseudogene 4"
"28035"	""	"RNA, 7SK small nuclear pseudogene 40"
"28036"	""	"RNA, 7SK small nuclear pseudogene 42"
"28037"	""	"RNA, 7SK small nuclear pseudogene 43"
"28038"	""	"RNA, 7SK small nuclear pseudogene 44"
"28039"	""	"RNA, 7SK small nuclear pseudogene 45"
"28040"	""	"RNA, 7SK small nuclear pseudogene 46"
"28041"	""	"RNA, 7SK small nuclear pseudogene 47"
"28042"	""	"RNA, 7SK small nuclear pseudogene 48"
"28043"	""	"RNA, 7SK small nuclear pseudogene 49"
"28044"	""	"RNA, 7SK small nuclear pseudogene 5"
"28045"	""	"RNA, 7SK small nuclear pseudogene 50"
"28046"	""	"RNA, 7SK small nuclear pseudogene 51"
"28047"	""	"RNA, 7SK small nuclear pseudogene 52"
"28048"	""	"RNA, 7SK small nuclear pseudogene 53"
"28049"	""	"RNA, 7SK small nuclear pseudogene 54"
"28050"	""	"RNA, 7SK small nuclear pseudogene 55"
"28051"	""	"RNA, 7SK small nuclear pseudogene 56"
"28052"	""	"RNA, 7SK small nuclear pseudogene 57"
"28053"	""	"RNA, 7SK small nuclear pseudogene 58"
"28054"	""	"RNA, 7SK small nuclear pseudogene 59"
"28055"	""	"RNA, 7SK small nuclear pseudogene 6"
"28056"	""	"RNA, 7SK small nuclear pseudogene 60"
"28057"	""	"RNA, 7SK small nuclear pseudogene 61"
"28058"	""	"RNA, 7SK small nuclear pseudogene 62"
"28059"	""	"RNA, 7SK small nuclear pseudogene 63"
"28060"	""	"RNA, 7SK small nuclear pseudogene 64"
"28061"	""	"RNA, 7SK small nuclear pseudogene 65"
"28062"	""	"RNA, 7SK small nuclear pseudogene 66"
"28063"	""	"RNA, 7SK small nuclear pseudogene 67"
"28064"	""	"RNA, 7SK small nuclear pseudogene 68"
"28065"	""	"RNA, 7SK small nuclear pseudogene 69"
"28066"	""	"RNA, 7SK small nuclear pseudogene 7"
"28067"	""	"RNA, 7SK small nuclear pseudogene 70"
"28068"	""	"RNA, 7SK small nuclear pseudogene 71"
"28069"	""	"RNA, 7SK small nuclear pseudogene 72"
"28070"	""	"RNA, 7SK small nuclear pseudogene 73"
"28071"	""	"RNA, 7SK small nuclear pseudogene 74"
"28072"	""	"RNA, 7SK small nuclear pseudogene 75"
"28073"	""	"RNA, 7SK small nuclear pseudogene 76"
"28074"	""	"RNA, 7SK small nuclear pseudogene 77"
"28075"	""	"RNA, 7SK small nuclear pseudogene 78"
"28076"	""	"RNA, 7SK small nuclear pseudogene 79"
"28077"	""	"RNA, 7SK small nuclear pseudogene 8"
"28078"	""	"RNA, 7SK small nuclear pseudogene 80"
"28079"	""	"RNA, 7SK small nuclear pseudogene 81"
"28080"	""	"RNA, 7SK small nuclear pseudogene 82"
"28081"	""	"RNA, 7SK small nuclear pseudogene 83"
"28082"	""	"RNA, 7SK small nuclear pseudogene 85"
"28083"	""	"RNA, 7SK small nuclear pseudogene 86"
"28084"	""	"RNA, 7SK small nuclear pseudogene 87"
"28085"	""	"RNA, 7SK small nuclear pseudogene 88"
"28086"	""	"RNA, 7SK small nuclear pseudogene 89"
"28087"	""	"RNA, 7SK small nuclear pseudogene 9"
"28088"	""	"RNA, 7SK small nuclear pseudogene 90"
"28089"	""	"RNA, 7SK small nuclear pseudogene 91"
"28090"	""	"RNA, 7SK small nuclear pseudogene 92"
"28091"	""	"RNA, 7SK small nuclear pseudogene 93"
"28092"	""	"RNA, 7SK small nuclear pseudogene 94"
"28093"	""	"RNA, 7SK small nuclear pseudogene 95"
"28094"	""	"RNA, 7SK small nuclear pseudogene 96"
"28095"	""	"RNA, 7SK small nuclear pseudogene 97"
"28096"	""	"RNA, 7SK small nuclear pseudogene 98"
"28097"	""	"RNA, 7SK small nuclear pseudogene 99"
"28098"	""	"RNA, 7SL, cytoplasmic 100, pseudogene"
"28099"	""	"RNA, 7SL, cytoplasmic 101, pseudogene"
"28100"	""	"RNA, 7SL, cytoplasmic 104, pseudogene"
"28101"	""	"RNA, 7SL, cytoplasmic 105, pseudogene"
"28102"	""	"RNA, 7SL, cytoplasmic 106, pseudogene"
"28103"	""	"RNA, 7SL, cytoplasmic 107, pseudogene"
"28104"	""	"RNA, 7SL, cytoplasmic 108, pseudogene"
"28105"	""	"RNA, 7SL, cytoplasmic 11, pseudogene"
"28106"	""	"RNA, 7SL, cytoplasmic 110, pseudogene"
"28107"	""	"RNA, 7SL, cytoplasmic 111, pseudogene"
"28108"	""	"RNA, 7SL, cytoplasmic 113, pseudogene"
"28109"	""	"RNA, 7SL, cytoplasmic 116, pseudogene"
"28110"	""	"RNA, 7SL, cytoplasmic 117, pseudogene"
"28111"	""	"RNA, 7SL, cytoplasmic 118, pseudogene"
"28112"	""	"RNA, 7SL, cytoplasmic 12, pseudogene"
"28113"	""	"RNA, 7SL, cytoplasmic 120, pseudogene"
"28114"	""	"RNA, 7SL, cytoplasmic 122, pseudogene"
"28115"	""	"RNA, 7SL, cytoplasmic 124, pseudogene"
"28116"	""	"RNA, 7SL, cytoplasmic 125, pseudogene"
"28117"	""	"RNA, 7SL, cytoplasmic 126, pseudogene"
"28118"	""	"RNA, 7SL, cytoplasmic 127, pseudogene"
"28119"	""	"RNA, 7SL, cytoplasmic 128, pseudogene"
"28120"	""	"RNA, 7SL, cytoplasmic 130, pseudogene"
"28121"	""	"RNA, 7SL, cytoplasmic 132, pseudogene"
"28122"	""	"RNA, 7SL, cytoplasmic 135, pseudogene"
"28123"	""	"RNA, 7SL, cytoplasmic 138, pseudogene"
"28124"	""	"RNA, 7SL, cytoplasmic 14, pseudogene"
"28125"	""	"RNA, 7SL, cytoplasmic 140, pseudogene"
"28126"	""	"RNA, 7SL, cytoplasmic 141, pseudogene"
"28127"	""	"RNA, 7SL, cytoplasmic 143, pseudogene"
"28128"	""	"RNA, 7SL, cytoplasmic 144, pseudogene"
"28129"	""	"RNA, 7SL, cytoplasmic 145, pseudogene"
"28130"	""	"RNA, 7SL, cytoplasmic 146, pseudogene"
"28131"	""	"RNA, 7SL, cytoplasmic 147, pseudogene"
"28132"	""	"RNA, 7SL, cytoplasmic 148, pseudogene"
"28133"	""	"RNA, 7SL, cytoplasmic 149, pseudogene"
"28134"	""	"RNA, 7SL, cytoplasmic 15, pseudogene"
"28135"	""	"RNA, 7SL, cytoplasmic 150, pseudogene"
"28136"	""	"RNA, 7SL, cytoplasmic 152, pseudogene"
"28137"	""	"RNA, 7SL, cytoplasmic 153, pseudogene"
"28138"	""	"RNA, 7SL, cytoplasmic 156, pseudogene"
"28139"	""	"RNA, 7SL, cytoplasmic 159, pseudogene"
"28140"	""	"RNA, 7SL, cytoplasmic 16, pseudogene"
"28141"	""	"RNA, 7SL, cytoplasmic 160, pseudogene"
"28142"	""	"RNA, 7SL, cytoplasmic 162, pseudogene"
"28143"	""	"RNA, 7SL, cytoplasmic 164, pseudogene"
"28144"	""	"RNA, 7SL, cytoplasmic 165, pseudogene"
"28145"	""	"RNA, 7SL, cytoplasmic 166, pseudogene"
"28146"	""	"RNA, 7SL, cytoplasmic 167, pseudogene"
"28147"	""	"RNA, 7SL, cytoplasmic 168, pseudogene"
"28148"	""	"RNA, 7SL, cytoplasmic 169, pseudogene"
"28149"	""	"RNA, 7SL, cytoplasmic 170, pseudogene"
"28150"	""	"RNA, 7SL, cytoplasmic 172, pseudogene"
"28151"	""	"RNA, 7SL, cytoplasmic 173, pseudogene"
"28152"	""	"RNA, 7SL, cytoplasmic 174, pseudogene"
"28153"	""	"RNA, 7SL, cytoplasmic 176, pseudogene"
"28154"	""	"RNA, 7SL, cytoplasmic 177, pseudogene"
"28155"	""	"RNA, 7SL, cytoplasmic 178, pseudogene"
"28156"	""	"RNA, 7SL, cytoplasmic 18, pseudogene"
"28157"	""	"RNA, 7SL, cytoplasmic 180, pseudogene"
"28158"	""	"RNA, 7SL, cytoplasmic 181, pseudogene"
"28159"	""	"RNA, 7SL, cytoplasmic 182, pseudogene"
"28160"	""	"RNA, 7SL, cytoplasmic 183, pseudogene"
"28161"	""	"RNA, 7SL, cytoplasmic 184, pseudogene"
"28162"	""	"RNA, 7SL, cytoplasmic 185, pseudogene"
"28163"	""	"RNA, 7SL, cytoplasmic 186, pseudogene"
"28164"	""	"RNA, 7SL, cytoplasmic 187, pseudogene"
"28165"	""	"RNA, 7SL, cytoplasmic 188, pseudogene"
"28166"	""	"RNA, 7SL, cytoplasmic 189, pseudogene"
"28167"	""	"RNA, 7SL, cytoplasmic 19, pseudogene"
"28168"	""	"RNA, 7SL, cytoplasmic 191, pseudogene"
"28169"	""	"RNA, 7SL, cytoplasmic 192, pseudogene"
"28170"	""	"RNA, 7SL, cytoplasmic 193, pseudogene"
"28171"	""	"RNA, 7SL, cytoplasmic 196, pseudogene"
"28172"	""	"RNA, 7SL, cytoplasmic 197, pseudogene"
"28173"	""	"RNA, 7SL, cytoplasmic 199, pseudogene"
"28174"	""	"RNA, 7SL, cytoplasmic 20, pseudogene"
"28175"	""	"RNA, 7SL, cytoplasmic 200, pseudogene"
"28176"	""	"RNA, 7SL, cytoplasmic 201, pseudogene"
"28177"	""	"RNA, 7SL, cytoplasmic 203, pseudogene"
"28178"	""	"RNA, 7SL, cytoplasmic 205, pseudogene"
"28179"	""	"RNA, 7SL, cytoplasmic 208, pseudogene"
"28180"	""	"RNA, 7SL, cytoplasmic 209, pseudogene"
"28181"	""	"RNA, 7SL, cytoplasmic 210, pseudogene"
"28182"	""	"RNA, 7SL, cytoplasmic 211, pseudogene"
"28183"	""	"RNA, 7SL, cytoplasmic 213, pseudogene"
"28184"	""	"RNA, 7SL, cytoplasmic 214, pseudogene"
"28185"	""	"RNA, 7SL, cytoplasmic 215, pseudogene"
"28186"	""	"RNA, 7SL, cytoplasmic 216, pseudogene"
"28187"	""	"RNA, 7SL, cytoplasmic 217, pseudogene"
"28188"	""	"RNA, 7SL, cytoplasmic 218, pseudogene"
"28189"	""	"RNA, 7SL, cytoplasmic 219, pseudogene"
"28190"	""	"RNA, 7SL, cytoplasmic 22, pseudogene"
"28191"	""	"RNA, 7SL, cytoplasmic 220, pseudogene"
"28192"	""	"RNA, 7SL, cytoplasmic 221, pseudogene"
"28193"	""	"RNA, 7SL, cytoplasmic 222, pseudogene"
"28194"	""	"RNA, 7SL, cytoplasmic 223, pseudogene"
"28195"	""	"RNA, 7SL, cytoplasmic 225, pseudogene"
"28196"	""	"RNA, 7SL, cytoplasmic 228, pseudogene"
"28197"	""	"RNA, 7SL, cytoplasmic 229, pseudogene"
"28198"	""	"RNA, 7SL, cytoplasmic 23, pseudogene"
"28199"	""	"RNA, 7SL, cytoplasmic 230, pseudogene"
"28200"	""	"RNA, 7SL, cytoplasmic 231, pseudogene"
"28201"	""	"RNA, 7SL, cytoplasmic 233, pseudogene"
"28202"	""	"RNA, 7SL, cytoplasmic 234, pseudogene"
"28203"	""	"RNA, 7SL, cytoplasmic 236, pseudogene"
"28204"	""	"RNA, 7SL, cytoplasmic 237, pseudogene"
"28205"	""	"RNA, 7SL, cytoplasmic 238, pseudogene"
"28206"	""	"RNA, 7SL, cytoplasmic 239, pseudogene"
"28207"	""	"RNA, 7SL, cytoplasmic 240, pseudogene"
"28208"	""	"RNA, 7SL, cytoplasmic 241, pseudogene"
"28209"	""	"RNA, 7SL, cytoplasmic 242, pseudogene"
"28210"	""	"RNA, 7SL, cytoplasmic 244, pseudogene"
"28211"	""	"RNA, 7SL, cytoplasmic 246, pseudogene"
"28212"	""	"RNA, 7SL, cytoplasmic 248, pseudogene"
"28213"	""	"RNA, 7SL, cytoplasmic 250, pseudogene"
"28214"	""	"RNA, 7SL, cytoplasmic 251, pseudogene"
"28215"	""	"RNA, 7SL, cytoplasmic 252, pseudogene"
"28216"	""	"RNA, 7SL, cytoplasmic 253, pseudogene"
"28217"	""	"RNA, 7SL, cytoplasmic 254, pseudogene"
"28218"	""	"RNA, 7SL, cytoplasmic 255, pseudogene"
"28219"	""	"RNA, 7SL, cytoplasmic 258, pseudogene"
"28220"	""	"RNA, 7SL, cytoplasmic 259, pseudogene"
"28221"	""	"RNA, 7SL, cytoplasmic 26, pseudogene"
"28222"	""	"RNA, 7SL, cytoplasmic 260, pseudogene"
"28223"	""	"RNA, 7SL, cytoplasmic 261, pseudogene"
"28224"	""	"RNA, 7SL, cytoplasmic 262, pseudogene"
"28225"	""	"RNA, 7SL, cytoplasmic 263, pseudogene"
"28226"	""	"RNA, 7SL, cytoplasmic 265, pseudogene"
"28227"	""	"RNA, 7SL, cytoplasmic 266, pseudogene"
"28228"	""	"RNA, 7SL, cytoplasmic 267, pseudogene"
"28229"	""	"RNA, 7SL, cytoplasmic 268, pseudogene"
"28230"	""	"RNA, 7SL, cytoplasmic 269, pseudogene"
"28231"	""	"RNA, 7SL, cytoplasmic 270, pseudogene"
"28232"	""	"RNA, 7SL, cytoplasmic 271, pseudogene"
"28233"	""	"RNA, 7SL, cytoplasmic 272, pseudogene"
"28234"	""	"RNA, 7SL, cytoplasmic 273, pseudogene"
"28235"	""	"RNA, 7SL, cytoplasmic 274, pseudogene"
"28236"	""	"RNA, 7SL, cytoplasmic 277, pseudogene"
"28237"	""	"RNA, 7SL, cytoplasmic 278, pseudogene"
"28238"	""	"RNA, 7SL, cytoplasmic 279, pseudogene"
"28239"	""	"RNA, 7SL, cytoplasmic 28, pseudogene"
"28240"	""	"RNA, 7SL, cytoplasmic 280, pseudogene"
"28241"	""	"RNA, 7SL, cytoplasmic 282, pseudogene"
"28242"	""	"RNA, 7SL, cytoplasmic 283, pseudogene"
"28243"	""	"RNA, 7SL, cytoplasmic 284, pseudogene"
"28244"	""	"RNA, 7SL, cytoplasmic 285, pseudogene"
"28245"	""	"RNA, 7SL, cytoplasmic 286, pseudogene"
"28246"	""	"RNA, 7SL, cytoplasmic 288, pseudogene"
"28247"	""	"RNA, 7SL, cytoplasmic 290, pseudogene"
"28248"	""	"RNA, 7SL, cytoplasmic 291, pseudogene"
"28249"	""	"RNA, 7SL, cytoplasmic 292, pseudogene"
"28250"	""	"RNA, 7SL, cytoplasmic 293, pseudogene"
"28251"	""	"RNA, 7SL, cytoplasmic 294, pseudogene"
"28252"	""	"RNA, 7SL, cytoplasmic 296, pseudogene"
"28253"	""	"RNA, 7SL, cytoplasmic 297, pseudogene"
"28254"	""	"RNA, 7SL, cytoplasmic 299, pseudogene"
"28255"	""	"RNA, 7SL, cytoplasmic 3"
"28256"	""	"RNA, 7SL, cytoplasmic 30, pseudogene"
"28257"	""	"RNA, 7SL, cytoplasmic 300, pseudogene"
"28258"	""	"RNA, 7SL, cytoplasmic 301, pseudogene"
"28259"	""	"RNA, 7SL, cytoplasmic 302, pseudogene"
"28260"	""	"RNA, 7SL, cytoplasmic 303, pseudogene"
"28261"	""	"RNA, 7SL, cytoplasmic 304, pseudogene"
"28262"	""	"RNA, 7SL, cytoplasmic 305, pseudogene"
"28263"	""	"RNA, 7SL, cytoplasmic 306, pseudogene"
"28264"	""	"RNA, 7SL, cytoplasmic 307, pseudogene"
"28265"	""	"RNA, 7SL, cytoplasmic 308, pseudogene"
"28266"	""	"RNA, 7SL, cytoplasmic 309, pseudogene"
"28267"	""	"RNA, 7SL, cytoplasmic 310, pseudogene"
"28268"	""	"RNA, 7SL, cytoplasmic 311, pseudogene"
"28269"	""	"RNA, 7SL, cytoplasmic 313, pseudogene"
"28270"	""	"RNA, 7SL, cytoplasmic 314, pseudogene"
"28271"	""	"RNA, 7SL, cytoplasmic 316, pseudogene"
"28272"	""	"RNA, 7SL, cytoplasmic 317, pseudogene"
"28273"	""	"RNA, 7SL, cytoplasmic 318, pseudogene"
"28274"	""	"RNA, 7SL, cytoplasmic 319, pseudogene"
"28275"	""	"RNA, 7SL, cytoplasmic 320, pseudogene"
"28276"	""	"RNA, 7SL, cytoplasmic 321, pseudogene"
"28277"	""	"RNA, 7SL, cytoplasmic 322, pseudogene"
"28278"	""	"RNA, 7SL, cytoplasmic 323, pseudogene"
"28279"	""	"RNA, 7SL, cytoplasmic 325, pseudogene"
"28280"	""	"RNA, 7SL, cytoplasmic 326, pseudogene"
"28281"	""	"RNA, 7SL, cytoplasmic 327, pseudogene"
"28282"	""	"RNA, 7SL, cytoplasmic 328, pseudogene"
"28283"	""	"RNA, 7SL, cytoplasmic 329, pseudogene"
"28284"	""	"RNA, 7SL, cytoplasmic 33, pseudogene"
"28285"	""	"RNA, 7SL, cytoplasmic 330, pseudogene"
"28286"	""	"RNA, 7SL, cytoplasmic 331, pseudogene"
"28287"	""	"RNA, 7SL, cytoplasmic 332, pseudogene"
"28288"	""	"RNA, 7SL, cytoplasmic 333, pseudogene"
"28289"	""	"RNA, 7SL, cytoplasmic 334, pseudogene"
"28290"	""	"RNA, 7SL, cytoplasmic 335, pseudogene"
"28291"	""	"RNA, 7SL, cytoplasmic 336, pseudogene"
"28292"	""	"RNA, 7SL, cytoplasmic 337, pseudogene"
"28293"	""	"RNA, 7SL, cytoplasmic 338, pseudogene"
"28294"	""	"RNA, 7SL, cytoplasmic 34, pseudogene"
"28295"	""	"RNA, 7SL, cytoplasmic 340, pseudogene"
"28296"	""	"RNA, 7SL, cytoplasmic 341, pseudogene"
"28297"	""	"RNA, 7SL, cytoplasmic 342, pseudogene"
"28298"	""	"RNA, 7SL, cytoplasmic 343, pseudogene"
"28299"	""	"RNA, 7SL, cytoplasmic 344, pseudogene"
"28300"	""	"RNA, 7SL, cytoplasmic 346, pseudogene"
"28301"	""	"RNA, 7SL, cytoplasmic 35, pseudogene"
"28302"	""	"RNA, 7SL, cytoplasmic 350, pseudogene"
"28303"	""	"RNA, 7SL, cytoplasmic 351, pseudogene"
"28304"	""	"RNA, 7SL, cytoplasmic 352, pseudogene"
"28305"	""	"RNA, 7SL, cytoplasmic 354, pseudogene"
"28306"	""	"RNA, 7SL, cytoplasmic 357, pseudogene"
"28307"	""	"RNA, 7SL, cytoplasmic 359, pseudogene"
"28308"	""	"RNA, 7SL, cytoplasmic 36, pseudogene"
"28309"	""	"RNA, 7SL, cytoplasmic 361, pseudogene"
"28310"	""	"RNA, 7SL, cytoplasmic 362, pseudogene"
"28311"	""	"RNA, 7SL, cytoplasmic 363, pseudogene"
"28312"	""	"RNA, 7SL, cytoplasmic 364, pseudogene"
"28313"	""	"RNA, 7SL, cytoplasmic 366, pseudogene"
"28314"	""	"RNA, 7SL, cytoplasmic 368, pseudogene"
"28315"	""	"RNA, 7SL, cytoplasmic 369, pseudogene"
"28316"	""	"RNA, 7SL, cytoplasmic 37, pseudogene"
"28317"	""	"RNA, 7SL, cytoplasmic 370, pseudogene"
"28318"	""	"RNA, 7SL, cytoplasmic 372, pseudogene"
"28319"	""	"RNA, 7SL, cytoplasmic 375, pseudogene"
"28320"	""	"RNA, 7SL, cytoplasmic 378, pseudogene"
"28321"	""	"RNA, 7SL, cytoplasmic 379, pseudogene"
"28322"	""	"RNA, 7SL, cytoplasmic 38, pseudogene"
"28323"	""	"RNA, 7SL, cytoplasmic 380, pseudogene"
"28324"	""	"RNA, 7SL, cytoplasmic 381, pseudogene"
"28325"	""	"RNA, 7SL, cytoplasmic 382, pseudogene"
"28326"	""	"RNA, 7SL, cytoplasmic 383, pseudogene"
"28327"	""	"RNA, 7SL, cytoplasmic 384, pseudogene"
"28328"	""	"RNA, 7SL, cytoplasmic 385, pseudogene"
"28329"	""	"RNA, 7SL, cytoplasmic 386, pseudogene"
"28330"	""	"RNA, 7SL, cytoplasmic 388, pseudogene"
"28331"	""	"RNA, 7SL, cytoplasmic 39, pseudogene"
"28332"	""	"RNA, 7SL, cytoplasmic 390, pseudogene"
"28333"	""	"RNA, 7SL, cytoplasmic 392, pseudogene"
"28334"	""	"RNA, 7SL, cytoplasmic 393, pseudogene"
"28335"	""	"RNA, 7SL, cytoplasmic 394, pseudogene"
"28336"	""	"RNA, 7SL, cytoplasmic 395, pseudogene"
"28337"	""	"RNA, 7SL, cytoplasmic 396, pseudogene"
"28338"	""	"RNA, 7SL, cytoplasmic 397, pseudogene"
"28339"	""	"RNA, 7SL, cytoplasmic 398, pseudogene"
"28340"	""	"RNA, 7SL, cytoplasmic 399, pseudogene"
"28341"	""	"RNA, 7SL, cytoplasmic 4, pseudogene"
"28342"	""	"RNA, 7SL, cytoplasmic 40, pseudogene"
"28343"	""	"RNA, 7SL, cytoplasmic 400, pseudogene"
"28344"	""	"RNA, 7SL, cytoplasmic 401, pseudogene"
"28345"	""	"RNA, 7SL, cytoplasmic 402, pseudogene"
"28346"	""	"RNA, 7SL, cytoplasmic 403, pseudogene"
"28347"	""	"RNA, 7SL, cytoplasmic 404, pseudogene"
"28348"	""	"RNA, 7SL, cytoplasmic 405, pseudogene"
"28349"	""	"RNA, 7SL, cytoplasmic 408, pseudogene"
"28350"	""	"RNA, 7SL, cytoplasmic 41, pseudogene"
"28351"	""	"RNA, 7SL, cytoplasmic 411, pseudogene"
"28352"	""	"RNA, 7SL, cytoplasmic 413, pseudogene"
"28353"	""	"RNA, 7SL, cytoplasmic 414, pseudogene"
"28354"	""	"RNA, 7SL, cytoplasmic 415, pseudogene"
"28355"	""	"RNA, 7SL, cytoplasmic 416, pseudogene"
"28356"	""	"RNA, 7SL, cytoplasmic 417, pseudogene"
"28357"	""	"RNA, 7SL, cytoplasmic 418, pseudogene"
"28358"	""	"RNA, 7SL, cytoplasmic 419, pseudogene"
"28359"	""	"RNA, 7SL, cytoplasmic 42, pseudogene"
"28360"	""	"RNA, 7SL, cytoplasmic 420, pseudogene"
"28361"	""	"RNA, 7SL, cytoplasmic 422, pseudogene"
"28362"	""	"RNA, 7SL, cytoplasmic 423, pseudogene"
"28363"	""	"RNA, 7SL, cytoplasmic 424, pseudogene"
"28364"	""	"RNA, 7SL, cytoplasmic 425, pseudogene"
"28365"	""	"RNA, 7SL, cytoplasmic 426, pseudogene"
"28366"	""	"RNA, 7SL, cytoplasmic 428, pseudogene"
"28367"	""	"RNA, 7SL, cytoplasmic 429, pseudogene"
"28368"	""	"RNA, 7SL, cytoplasmic 43, pseudogene"
"28369"	""	"RNA, 7SL, cytoplasmic 430, pseudogene"
"28370"	""	"RNA, 7SL, cytoplasmic 431, pseudogene"
"28371"	""	"RNA, 7SL, cytoplasmic 432, pseudogene"
"28372"	""	"RNA, 7SL, cytoplasmic 434, pseudogene"
"28373"	""	"RNA, 7SL, cytoplasmic 435, pseudogene"
"28374"	""	"RNA, 7SL, cytoplasmic 438, pseudogene"
"28375"	""	"RNA, 7SL, cytoplasmic 44, pseudogene"
"28376"	""	"RNA, 7SL, cytoplasmic 440, pseudogene"
"28377"	""	"RNA, 7SL, cytoplasmic 441, pseudogene"
"28378"	""	"RNA, 7SL, cytoplasmic 442, pseudogene"
"28379"	""	"RNA, 7SL, cytoplasmic 443, pseudogene"
"28380"	""	"RNA, 7SL, cytoplasmic 444, pseudogene"
"28381"	""	"RNA, 7SL, cytoplasmic 445, pseudogene"
"28382"	""	"RNA, 7SL, cytoplasmic 446, pseudogene"
"28383"	""	"RNA, 7SL, cytoplasmic 447, pseudogene"
"28384"	""	"RNA, 7SL, cytoplasmic 448, pseudogene"
"28385"	""	"RNA, 7SL, cytoplasmic 449, pseudogene"
"28386"	""	"RNA, 7SL, cytoplasmic 45, pseudogene"
"28387"	""	"RNA, 7SL, cytoplasmic 451, pseudogene"
"28388"	""	"RNA, 7SL, cytoplasmic 452, pseudogene"
"28389"	""	"RNA, 7SL, cytoplasmic 453, pseudogene"
"28390"	""	"RNA, 7SL, cytoplasmic 454, pseudogene"
"28391"	""	"RNA, 7SL, cytoplasmic 455, pseudogene"
"28392"	""	"RNA, 7SL, cytoplasmic 456, pseudogene"
"28393"	""	"RNA, 7SL, cytoplasmic 457, pseudogene"
"28394"	""	"RNA, 7SL, cytoplasmic 459, pseudogene"
"28395"	""	"RNA, 7SL, cytoplasmic 461, pseudogene"
"28396"	""	"RNA, 7SL, cytoplasmic 462, pseudogene"
"28397"	""	"RNA, 7SL, cytoplasmic 464, pseudogene"
"28398"	""	"RNA, 7SL, cytoplasmic 465, pseudogene"
"28399"	""	"RNA, 7SL, cytoplasmic 466, pseudogene"
"28400"	""	"RNA, 7SL, cytoplasmic 468, pseudogene"
"28401"	""	"RNA, 7SL, cytoplasmic 469, pseudogene"
"28402"	""	"RNA, 7SL, cytoplasmic 47, pseudogene"
"28403"	""	"RNA, 7SL, cytoplasmic 471, pseudogene"
"28404"	""	"RNA, 7SL, cytoplasmic 472, pseudogene"
"28405"	""	"RNA, 7SL, cytoplasmic 473, pseudogene"
"28406"	""	"RNA, 7SL, cytoplasmic 475, pseudogene"
"28407"	""	"RNA, 7SL, cytoplasmic 477, pseudogene"
"28408"	""	"RNA, 7SL, cytoplasmic 478, pseudogene"
"28409"	""	"RNA, 7SL, cytoplasmic 479, pseudogene"
"28410"	""	"RNA, 7SL, cytoplasmic 480, pseudogene"
"28411"	""	"RNA, 7SL, cytoplasmic 481, pseudogene"
"28412"	""	"RNA, 7SL, cytoplasmic 482, pseudogene"
"28413"	""	"RNA, 7SL, cytoplasmic 483, pseudogene"
"28414"	""	"RNA, 7SL, cytoplasmic 484, pseudogene"
"28415"	""	"RNA, 7SL, cytoplasmic 487, pseudogene"
"28416"	""	"RNA, 7SL, cytoplasmic 489, pseudogene"
"28417"	""	"RNA, 7SL, cytoplasmic 49, pseudogene"
"28418"	""	"RNA, 7SL, cytoplasmic 492, pseudogene"
"28419"	""	"RNA, 7SL, cytoplasmic 493, pseudogene"
