"gene_id"	"GO.ID"	"GO.names"
"S000004603"	"S000004603"	"GO:0000166, GO:0000278, GO:0000712, GO:0000922, GO:0004672, GO:0004674, GO:0005524, GO:0005634, GO:0005737, GO:0005816, GO:0005935, GO:0006468, GO:0007049, GO:0010458, GO:0010696, GO:0016301, GO:0016310, GO:0016740, GO:0019237, GO:0032465, GO:0035025, GO:0044877, GO:0051219, GO:0051301, GO:0070194, GO:0090306, GO:0110083, GO:1902542, GO:1903353, GO:1904750, GO:1905339"	"nucleotide binding, mitotic cell cycle, resolution of meiotic recombination intermediates, spindle pole, protein kinase activity, protein serine/threonine kinase activity, ATP binding, nucleus, cytoplasm, spindle pole body, cellular bud neck, protein phosphorylation, cell cycle, exit from mitosis, positive regulation of mitotic spindle pole body separation, kinase activity, phosphorylation, transferase activity, centromeric DNA binding, regulation of cytokinesis, positive regulation of Rho protein signal transduction, protein-containing complex binding, phosphoprotein binding, cell division, synaptonemal complex disassembly, spindle assembly involved in meiosis, positive regulation of protein localization to cell division site involved in mitotic actomyosin contractile ring assembly, regulation of protein localization to mitotic spindle pole body, regulation of nucleus organization, negative regulation of protein localization to nucleolus, positive regulation of cohesin unloading"
"S000004604"	"S000004604"	"GO:0003674, GO:0005634, GO:0005737, GO:0005739, GO:0005758, GO:0007005, GO:0009060"	"molecular_function, nucleus, cytoplasm, mitochondrion, mitochondrial intermembrane space, mitochondrion organization, aerobic respiration"
"S000004605"	"S000004605"	"GO:0003674, GO:0005739, GO:0008150, GO:0016020, GO:0016021, GO:0031966"	"molecular_function, mitochondrion, biological_process, membrane, integral component of membrane, mitochondrial membrane"
"S000004606"	"S000004606"	"GO:0005634, GO:0005737, GO:0005768, GO:0005829, GO:0006623, GO:0015031, GO:0016020, GO:0032266, GO:0035091, GO:0042147, GO:0097320"	"nucleus, cytoplasm, endosome, cytosol, protein targeting to vacuole, protein transport, membrane, phosphatidylinositol-3-phosphate binding, phosphatidylinositol binding, retrograde transport, endosome to Golgi, plasma membrane tubulation"
"S000004607"	"S000004607"	"GO:0001102, GO:0003677, GO:0003682, GO:0005634, GO:0005669, GO:0006352, GO:0006366, GO:0006367, GO:0016251, GO:0051123"	"RNA polymerase II activating transcription factor binding, DNA binding, chromatin binding, nucleus, transcription factor TFIID complex, DNA-templated transcription, initiation, transcription by RNA polymerase II, transcription initiation from RNA polymerase II promoter, RNA polymerase II general transcription initiation factor activity, RNA polymerase II preinitiation complex assembly"
"S000004608"	"S000004608"	"GO:0004620, GO:0004622, GO:0004623, GO:0005576, GO:0005618, GO:0005829, GO:0005886, GO:0006629, GO:0006650, GO:0009277, GO:0009395, GO:0016020, GO:0016042, GO:0016787, GO:0031225, GO:0043231, GO:0046475, GO:0071944, GO:0102545"	"phospholipase activity, lysophospholipase activity, phospholipase A2 activity, extracellular region, cell wall, cytosol, plasma membrane, lipid metabolic process, glycerophospholipid metabolic process, fungal-type cell wall, phospholipid catabolic process, membrane, lipid catabolic process, hydrolase activity, anchored component of membrane, intracellular membrane-bounded organelle, glycerophospholipid catabolic process, cell periphery, phosphatidyl phospholipase B activity"
"S000004609"	"S000004609"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000004610"	"S000004610"	"GO:0004620, GO:0004622, GO:0004623, GO:0005576, GO:0005783, GO:0005829, GO:0005886, GO:0006629, GO:0006650, GO:0009395, GO:0016020, GO:0016042, GO:0016787, GO:0031225, GO:0036151, GO:0042597, GO:0043231, GO:0046475, GO:0071944, GO:0102545"	"phospholipase activity, lysophospholipase activity, phospholipase A2 activity, extracellular region, endoplasmic reticulum, cytosol, plasma membrane, lipid metabolic process, glycerophospholipid metabolic process, phospholipid catabolic process, membrane, lipid catabolic process, hydrolase activity, anchored component of membrane, phosphatidylcholine acyl-chain remodeling, periplasmic space, intracellular membrane-bounded organelle, glycerophospholipid catabolic process, cell periphery, phosphatidyl phospholipase B activity"
"S000004611"	"S000004611"	"GO:0005506, GO:0005634, GO:0005737, GO:0006555, GO:0008652, GO:0009086, GO:0010308, GO:0010309, GO:0016491, GO:0019509, GO:0046872, GO:0051213, GO:0055114"	"iron ion binding, nucleus, cytoplasm, methionine metabolic process, cellular amino acid biosynthetic process, methionine biosynthetic process, acireductone dioxygenase (Ni2+-requiring) activity, acireductone dioxygenase [iron(II)-requiring] activity, oxidoreductase activity, L-methionine salvage from methylthioadenosine, metal ion binding, dioxygenase activity, oxidation-reduction process"
"S000004612"	"S000004612"	"GO:0000139, GO:0003674, GO:0005737, GO:0005768, GO:0005783, GO:0005794, GO:0005802, GO:0005829, GO:0006869, GO:0010008, GO:0016020, GO:0016021, GO:0031902, GO:0032588, GO:0042147, GO:0045332"	"Golgi membrane, molecular_function, cytoplasm, endosome, endoplasmic reticulum, Golgi apparatus, trans-Golgi network, cytosol, lipid transport, endosome membrane, membrane, integral component of membrane, late endosome membrane, trans-Golgi network membrane, retrograde transport, endosome to Golgi, phospholipid translocation"
"S000004613"	"S000004613"	"GO:0000324, GO:0005351, GO:0005353, GO:0005355, GO:0005886, GO:0008643, GO:0015146, GO:0015149, GO:0015578, GO:0015750, GO:0015755, GO:0015761, GO:0016020, GO:0016021, GO:0022857, GO:0046323, GO:0055085, GO:0071944, GO:0098704, GO:1902600, GO:1904659"	"fungal-type vacuole, carbohydrate:proton symporter activity, fructose transmembrane transporter activity, glucose transmembrane transporter activity, plasma membrane, carbohydrate transport, pentose transmembrane transporter activity, hexose transmembrane transporter activity, mannose transmembrane transporter activity, pentose transmembrane transport, fructose transmembrane transport, mannose transmembrane transport, membrane, integral component of membrane, transmembrane transporter activity, glucose import, transmembrane transport, cell periphery, carbohydrate import across plasma membrane, proton transmembrane transport, glucose transmembrane transport"
"S000004614"	"S000004614"	"GO:0003723, GO:0003729, GO:0005737, GO:0007005, GO:0010494, GO:0048312, GO:0071470"	"RNA binding, mRNA binding, cytoplasm, mitochondrion organization, cytoplasmic stress granule, intracellular distribution of mitochondria, cellular response to osmotic stress"
"S000004615"	"S000004615"	"GO:0004168, GO:0005783, GO:0005789, GO:0006486, GO:0016020, GO:0016021, GO:0016301, GO:0016310, GO:0016740, GO:0030176, GO:0043048"	"dolichol kinase activity, endoplasmic reticulum, endoplasmic reticulum membrane, protein glycosylation, membrane, integral component of membrane, kinase activity, phosphorylation, transferase activity, integral component of endoplasmic reticulum membrane, dolichyl monophosphate biosynthetic process"
"S000004616"	"S000004616"	"GO:0003674, GO:0005634, GO:0005730, GO:0030490, GO:0030686, GO:0042274"	"molecular_function, nucleus, nucleolus, maturation of SSU-rRNA, 90S preribosome, ribosomal small subunit biogenesis"
"S000004617"	"S000004617"	"GO:0000249, GO:0004497, GO:0005506, GO:0005783, GO:0006629, GO:0006694, GO:0006696, GO:0008202, GO:0016125, GO:0016126, GO:0016491, GO:0016705, GO:0020037, GO:0046872, GO:0055114"	"C-22 sterol desaturase activity, monooxygenase activity, iron ion binding, endoplasmic reticulum, lipid metabolic process, steroid biosynthetic process, ergosterol biosynthetic process, steroid metabolic process, sterol metabolic process, sterol biosynthetic process, oxidoreductase activity, oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, heme binding, metal ion binding, oxidation-reduction process"
"S000004618"	"S000004618"	"GO:0003677, GO:0003700, GO:0005634, GO:0005829, GO:0007124, GO:0043565, GO:0045944"	"DNA binding, DNA-binding transcription factor activity, nucleus, cytosol, pseudohyphal growth, sequence-specific DNA binding, positive regulation of transcription by RNA polymerase II"
"S000004619"	"S000004619"	"GO:0005484, GO:0005546, GO:0005628, GO:0005634, GO:0005886, GO:0006887, GO:0006906, GO:0016020, GO:0019905, GO:0030435, GO:0031201, GO:0031321, GO:0070300"	"SNAP receptor activity, phosphatidylinositol-4,5-bisphosphate binding, prospore membrane, nucleus, plasma membrane, exocytosis, vesicle fusion, membrane, syntaxin binding, sporulation resulting in formation of a cellular spore, SNARE complex, ascospore-type prospore assembly, phosphatidic acid binding"
"S000004620"	"S000004620"	"GO:0005052, GO:0005737, GO:0005777, GO:0005778, GO:0005829, GO:0016020, GO:0016558, GO:0016560"	"peroxisome matrix targeting signal-1 binding, cytoplasm, peroxisome, peroxisomal membrane, cytosol, membrane, protein import into peroxisome matrix, protein import into peroxisome matrix, docking"
"S000004621"	"S000004621"	"GO:0000981, GO:0003677, GO:0005634, GO:0005739, GO:0006351, GO:0006355, GO:0006357, GO:0008150, GO:0008270, GO:0042025, GO:0043565, GO:0046872"	"DNA-binding transcription factor activity, RNA polymerase II-specific, DNA binding, nucleus, mitochondrion, transcription, DNA-templated, regulation of transcription, DNA-templated, regulation of transcription by RNA polymerase II, biological_process, zinc ion binding, host cell nucleus, sequence-specific DNA binding, metal ion binding"
"S000004622"	"S000004622"	"GO:0005737, GO:0015940, GO:0016491, GO:0046208, GO:0046592, GO:0052901, GO:0052902, GO:0052903, GO:0052904, GO:0055114"	"cytoplasm, pantothenate biosynthetic process, oxidoreductase activity, spermine catabolic process, polyamine oxidase activity, spermine:oxygen oxidoreductase (spermidine-forming) activity, spermidine:oxygen oxidoreductase (3-aminopropanal-forming) activity, N1-acetylspermine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity, N1-acetylspermidine:oxygen oxidoreductase (3-acetamidopropanal-forming) activity, oxidation-reduction process"
"S000004623"	"S000004623"	"GO:0000978, GO:0000981, GO:0000987, GO:0001228, GO:0003677, GO:0003700, GO:0005507, GO:0005634, GO:0006355, GO:0006878, GO:0006879, GO:0042025, GO:0045732, GO:0045944, GO:0046872"	"RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, cis-regulatory region sequence-specific DNA binding, DNA-binding transcription activator activity, RNA polymerase II-specific, DNA binding, DNA-binding transcription factor activity, copper ion binding, nucleus, regulation of transcription, DNA-templated, cellular copper ion homeostasis, cellular iron ion homeostasis, host cell nucleus, positive regulation of protein catabolic process, positive regulation of transcription by RNA polymerase II, metal ion binding"
"S000004624"	"S000004624"	"GO:0000166, GO:0000209, GO:0000837, GO:0000839, GO:0004842, GO:0005515, GO:0005524, GO:0005783, GO:0005789, GO:0005829, GO:0006333, GO:0006511, GO:0016020, GO:0016567, GO:0016740, GO:0030433, GO:0031505, GO:0046686, GO:0061631"	"nucleotide binding, protein polyubiquitination, Doa10p ubiquitin ligase complex, Hrd1p ubiquitin ligase ERAD-L complex, ubiquitin-protein transferase activity, protein binding, ATP binding, endoplasmic reticulum, endoplasmic reticulum membrane, cytosol, chromatin assembly or disassembly, ubiquitin-dependent protein catabolic process, membrane, protein ubiquitination, transferase activity, ubiquitin-dependent ERAD pathway, fungal-type cell wall organization, response to cadmium ion, ubiquitin conjugating enzyme activity"
"S000004625"	"S000004625"	"GO:0000166, GO:0002098, GO:0003924, GO:0005525, GO:0005737, GO:0005739, GO:0005743, GO:0005829, GO:0006400, GO:0008033, GO:0030488, GO:0070899"	"nucleotide binding, tRNA wobble uridine modification, GTPase activity, GTP binding, cytoplasm, mitochondrion, mitochondrial inner membrane, cytosol, tRNA modification, tRNA processing, tRNA methylation, mitochondrial tRNA wobble uridine modification"
"S000004626"	"S000004626"	"GO:0003723, GO:0003725, GO:0003735, GO:0004525, GO:0005634, GO:0005739, GO:0005762, GO:0005840, GO:0006396, GO:0030422, GO:0031053, GO:0031054, GO:0032543, GO:0090501, GO:0090502"	"RNA binding, double-stranded RNA binding, structural constituent of ribosome, ribonuclease III activity, nucleus, mitochondrion, mitochondrial large ribosomal subunit, ribosome, RNA processing, production of siRNA involved in RNA interference, primary miRNA processing, pre-miRNA processing, mitochondrial translation, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000004627"	"S000004627"	"GO:0000338, GO:0000754, GO:0003674, GO:0005634, GO:0005737, GO:0008180"	"protein deneddylation, adaptation of signaling pathway by response to pheromone involved in conjugation with cellular fusion, molecular_function, nucleus, cytoplasm, COP9 signalosome"
"S000004628"	"S000004628"	"GO:0004842, GO:0005515, GO:0005777, GO:0005778, GO:0005779, GO:0006513, GO:0006625, GO:0008022, GO:0008270, GO:0015031, GO:0016020, GO:0016021, GO:0016558, GO:0046872, GO:0061630, GO:1990429"	"ubiquitin-protein transferase activity, protein binding, peroxisome, peroxisomal membrane, integral component of peroxisomal membrane, protein monoubiquitination, protein targeting to peroxisome, protein C-terminus binding, zinc ion binding, protein transport, membrane, integral component of membrane, protein import into peroxisome matrix, metal ion binding, ubiquitin protein ligase activity, peroxisomal importomer complex"
"S000004629"	"S000004629"	"GO:0005634, GO:0005737, GO:0006479, GO:0008150, GO:0016311, GO:0016787, GO:0016791, GO:0046872, GO:0051998, GO:2001020"	"nucleus, cytoplasm, protein methylation, biological_process, dephosphorylation, hydrolase activity, phosphatase activity, metal ion binding, protein carboxyl O-methyltransferase activity, regulation of response to DNA damage stimulus"
"S000004630"	"S000004630"	"GO:0003674, GO:0005829, GO:0009966, GO:0009968, GO:0019898, GO:0031929, GO:0035303, GO:0045943, GO:0051721"	"molecular_function, cytosol, regulation of signal transduction, negative regulation of signal transduction, extrinsic component of membrane, TOR signaling, regulation of dephosphorylation, positive regulation of transcription by RNA polymerase I, protein phosphatase 2A binding"
"S000004631"	"S000004631"	"GO:0000321, GO:0003674, GO:0005737, GO:0005783, GO:0005829, GO:0007049"	"re-entry into mitotic cell cycle after pheromone arrest, molecular_function, cytoplasm, endoplasmic reticulum, cytosol, cell cycle"
"S000004632"	"S000004632"	"GO:0003674, GO:0005634, GO:0005737, GO:0005739, GO:0006366, GO:0006390, GO:0009060, GO:0045333"	"molecular_function, nucleus, cytoplasm, mitochondrion, transcription by RNA polymerase II, mitochondrial transcription, aerobic respiration, cellular respiration"
"S000004633"	"S000004633"	"GO:0003674, GO:0005737, GO:0005739, GO:0005886, GO:0016020, GO:0032126, GO:0045121, GO:0070941, GO:0071944"	"molecular_function, cytoplasm, mitochondrion, plasma membrane, membrane, eisosome, membrane raft, eisosome assembly, cell periphery"
"S000004634"	"S000004634"	"GO:0003674, GO:0005575, GO:0008150"	"molecular_function, cellular_component, biological_process"
"S000004635"	"S000004635"	"GO:0000142, GO:0000144, GO:0000281, GO:0005543, GO:0005737, GO:0005826, GO:0005856, GO:0005886, GO:0005935, GO:0005938, GO:0007010, GO:0007049, GO:0008092, GO:0030427, GO:0031671, GO:0032038, GO:0032153, GO:0044697, GO:0044877, GO:0051015, GO:0051017, GO:0051126, GO:0051301, GO:0072741, GO:0090339, GO:0098753, GO:0120104, GO:0120155, GO:1902406, GO:1903471, GO:1903475, GO:1903476"	"cellular bud neck contractile ring, cellular bud neck septin ring, mitotic cytokinesis, phospholipid binding, cytoplasm, actomyosin contractile ring, cytoskeleton, plasma membrane, cellular bud neck, cell cortex, cytoskeleton organization, cell cycle, cytoskeletal protein binding, site of polarized growth, primary cell septum biogenesis, myosin II heavy chain binding, cell division site, HICS complex, protein-containing complex binding, actin filament binding, actin filament bundle assembly, negative regulation of actin nucleation, cell division, protein localization to cell division site, negative regulation of formin-nucleated actin cable assembly, anchored component of the cytoplasmic side of the plasma membrane, mitotic actomyosin contractile ring, proximal layer, MIH complex, mitotic actomyosin contractile ring maintenance, regulation of mitotic actomyosin contractile ring contraction, mitotic actomyosin contractile ring assembly, protein localization to cell division site involved in mitotic actomyosin contractile ring assembly"
"S000004636"	"S000004636"	"GO:0005634, GO:0006325, GO:0006337, GO:0006357, GO:0006368, GO:0015616, GO:0016514, GO:0016584, GO:0016586, GO:0042766, GO:0043044, GO:0045944"	"nucleus, chromatin organization, nucleosome disassembly, regulation of transcription by RNA polymerase II, transcription elongation from RNA polymerase II promoter, DNA translocase activity, SWI/SNF complex, nucleosome positioning, RSC-type complex, nucleosome mobilization, ATP-dependent chromatin remodeling, positive regulation of transcription by RNA polymerase II"
"S000004637"	"S000004637"	"GO:0005886, GO:0005935, GO:0006811, GO:0006816, GO:0008028, GO:0015718, GO:0016020, GO:0016021, GO:0051481, GO:0071944"	"plasma membrane, cellular bud neck, ion transport, calcium ion transport, monocarboxylic acid transmembrane transporter activity, monocarboxylic acid transport, membrane, integral component of membrane, negative regulation of cytosolic calcium ion concentration, cell periphery"
"S000004638"	"S000004638"	"GO:0004175, GO:0004252, GO:0005739, GO:0005743, GO:0006465, GO:0006508, GO:0006627, GO:0008233, GO:0008236, GO:0016020, GO:0016021, GO:0016787, GO:0033108, GO:0042720"	"endopeptidase activity, serine-type endopeptidase activity, mitochondrion, mitochondrial inner membrane, signal peptide processing, proteolysis, protein processing involved in protein targeting to mitochondrion, peptidase activity, serine-type peptidase activity, membrane, integral component of membrane, hydrolase activity, mitochondrial respiratory chain complex assembly, mitochondrial inner membrane peptidase complex"
"S000004639"	"S000004639"	"GO:0000079, GO:0000086, GO:0004721, GO:0004725, GO:0005634, GO:0005737, GO:0006470, GO:0007049, GO:0010971, GO:0016787, GO:0035335, GO:0045931, GO:0051301, GO:0110032, GO:1902751"	"regulation of cyclin-dependent protein serine/threonine kinase activity, G2/M transition of mitotic cell cycle, phosphoprotein phosphatase activity, protein tyrosine phosphatase activity, nucleus, cytoplasm, protein dephosphorylation, cell cycle, positive regulation of G2/M transition of mitotic cell cycle, hydrolase activity, peptidyl-tyrosine dephosphorylation, positive regulation of mitotic cell cycle, cell division, positive regulation of G2/MI transition of meiotic cell cycle, positive regulation of cell cycle G2/M phase transition"
"S000004640"	"S000004640"	"GO:0000981, GO:0000987, GO:0001302, GO:0001324, GO:0003677, GO:0005634, GO:0005737, GO:0005829, GO:0006338, GO:0006357, GO:0036278, GO:0042594, GO:0043619, GO:0045944, GO:0046872, GO:0061395, GO:0061402, GO:0061403, GO:0061405, GO:0061406, GO:0061407, GO:0061408, GO:0061409, GO:0061410, GO:0061411, GO:0061412, GO:0061422, GO:0071483, GO:0080144"	"DNA-binding transcription factor activity, RNA polymerase II-specific, cis-regulatory region sequence-specific DNA binding, replicative cell aging, age-dependent response to oxidative stress involved in chronological cell aging, DNA binding, nucleus, cytoplasm, cytosol, chromatin remodeling, regulation of transcription by RNA polymerase II, positive regulation of transcription from RNA polymerase II promoter in response to nitrogen starvation, response to starvation, regulation of transcription from RNA polymerase II promoter in response to oxidative stress, positive regulation of transcription by RNA polymerase II, metal ion binding, positive regulation of transcription from RNA polymerase II promoter in response to arsenic-containing substance, positive regulation of transcription from RNA polymerase II promoter in response to acidic pH, positive regulation of transcription from RNA polymerase II promoter in response to nitrosative stress, positive regulation of transcription from RNA polymerase II promoter in response to hydrostatic pressure, positive regulation of transcription from RNA polymerase II promoter in response to glucose starvation, positive regulation of transcription from RNA polymerase II promoter in response to hydrogen peroxide, positive regulation of transcription from RNA polymerase II promoter in response to heat stress, positive regulation of transcription from RNA polymerase II promoter in response to freezing, positive regulation of transcription from RNA polymerase II promoter in response to ethanol, positive regulation of transcription from RNA polymerase II promoter in response to cold, positive regulation of transcription from RNA polymerase II promoter in response to amino acid starvation, positive regulation of transcription from RNA polymerase II promoter in response to alkaline pH, cellular response to blue light, amino acid homeostasis"
"S000004641"	"S000004641"	"GO:0004784, GO:0005507, GO:0005576, GO:0005615, GO:0005634, GO:0005737, GO:0005739, GO:0005743, GO:0005758, GO:0005829, GO:0006801, GO:0015680, GO:0016532, GO:0019430, GO:0030001, GO:0043085, GO:0046872"	"superoxide dismutase activity, copper ion binding, extracellular region, extracellular space, nucleus, cytoplasm, mitochondrion, mitochondrial inner membrane, mitochondrial intermembrane space, cytosol, superoxide metabolic process, protein maturation by copper ion transfer, superoxide dismutase copper chaperone activity, removal of superoxide radicals, metal ion transport, positive regulation of catalytic activity, metal ion binding"
"S000004642"	"S000004642"	"GO:0003677, GO:0003682, GO:0003713, GO:0005634, GO:0005667, GO:0006303, GO:0006355, GO:0006369, GO:0006972, GO:0007329, GO:0032968, GO:0043618, GO:0045945, GO:0060261, GO:0070898, GO:0075297"	"DNA binding, chromatin binding, transcription coactivator activity, nucleus, transcription regulator complex, double-strand break repair via nonhomologous end joining, regulation of transcription, DNA-templated, termination of RNA polymerase II transcription, hyperosmotic response, positive regulation of transcription from RNA polymerase II promoter by pheromones, positive regulation of transcription elongation from RNA polymerase II promoter, regulation of transcription from RNA polymerase II promoter in response to stress, positive regulation of transcription by RNA polymerase III, positive regulation of transcription initiation from RNA polymerase II promoter, RNA polymerase III preinitiation complex assembly, negative regulation of ascospore formation"
"S000004643"	"S000004643"	"GO:0003674, GO:0005783, GO:0005789, GO:0006886, GO:0006888, GO:0008150, GO:0015031, GO:0016020, GO:0016021, GO:0016192, GO:0070973"	"molecular_function, endoplasmic reticulum, endoplasmic reticulum membrane, intracellular protein transport, endoplasmic reticulum to Golgi vesicle-mediated transport, biological_process, protein transport, membrane, integral component of membrane, vesicle-mediated transport, protein localization to endoplasmic reticulum exit site"
"S000004644"	"S000004644"	"GO:0005575, GO:0005829, GO:0016491, GO:0045290, GO:0047816, GO:0055114, GO:0070485"	"cellular_component, cytosol, oxidoreductase activity, D-arabinose 1-dehydrogenase [NAD(P)+] activity, D-arabinose 1-dehydrogenase (NAD+) activity, oxidation-reduction process, dehydro-D-arabinono-1,4-lactone biosynthetic process"
"S000004645"	"S000004645"	"GO:0000981, GO:0000987, GO:0003677, GO:0005634, GO:0006525, GO:0045944, GO:0046983, GO:1900079, GO:1900081"	"DNA-binding transcription factor activity, RNA polymerase II-specific, cis-regulatory region sequence-specific DNA binding, DNA binding, nucleus, arginine metabolic process, positive regulation of transcription by RNA polymerase II, protein dimerization activity, regulation of arginine biosynthetic process, regulation of arginine catabolic process"
"S000004646"	"S000004646"	"GO:0000122, GO:0000790, GO:0000978, GO:0000981, GO:0000987, GO:0001102, GO:0001103, GO:0001197, GO:0001198, GO:0001227, GO:0001228, GO:0003677, GO:0003688, GO:0005634, GO:0005829, GO:0006525, GO:0007049, GO:0031494, GO:0043565, GO:0044377, GO:0045944, GO:0046983"	"negative regulation of transcription by RNA polymerase II, nuclear chromatin, RNA polymerase II cis-regulatory region sequence-specific DNA binding, DNA-binding transcription factor activity, RNA polymerase II-specific, cis-regulatory region sequence-specific DNA binding, RNA polymerase II activating transcription factor binding, RNA polymerase II repressing transcription factor binding, positive regulation of mating-type specific transcription from RNA polymerase II promoter, negative regulation of mating-type specific transcription from RNA polymerase II promoter, DNA-binding transcription repressor activity, RNA polymerase II-specific, DNA-binding transcription activator activity, RNA polymerase II-specific, DNA binding, DNA replication origin binding, nucleus, cytosol, arginine metabolic process, cell cycle, regulation of mating type switching, sequence-specific DNA binding, RNA polymerase II cis-regulatory region sequence-specific DNA binding, bending, positive regulation of transcription by RNA polymerase II, protein dimerization activity"
"S000004647"	"S000004647"	"GO:0003677, GO:0003690, GO:0003712, GO:0005634, GO:0006338, GO:0006357, GO:0007062, GO:0016887, GO:0036437"	"DNA binding, double-stranded DNA binding, transcription coregulator activity, nucleus, chromatin remodeling, regulation of transcription by RNA polymerase II, sister chromatid cohesion, ATPase activity, Isw1b complex"
"S000004648"	"S000004648"	"GO:0000166, GO:0000943, GO:0003676, GO:0003677, GO:0003723, GO:0003824, GO:0003887, GO:0003964, GO:0004190, GO:0004518, GO:0004519, GO:0004523, GO:0004540, GO:0005524, GO:0005634, GO:0005737, GO:0006278, GO:0006310, GO:0006508, GO:0008152, GO:0008233, GO:0015074, GO:0016740, GO:0016779, GO:0016787, GO:0032196, GO:0032197, GO:0046872, GO:0071897, GO:0090305, GO:0090501, GO:0090502"	"nucleotide binding, retrotransposon nucleocapsid, nucleic acid binding, DNA binding, RNA binding, catalytic activity, DNA-directed DNA polymerase activity, RNA-directed DNA polymerase activity, aspartic-type endopeptidase activity, nuclease activity, endonuclease activity, RNA-DNA hybrid ribonuclease activity, ribonuclease activity, ATP binding, nucleus, cytoplasm, RNA-dependent DNA biosynthetic process, DNA recombination, proteolysis, metabolic process, peptidase activity, DNA integration, transferase activity, nucleotidyltransferase activity, hydrolase activity, transposition, transposition, RNA-mediated, metal ion binding, DNA biosynthetic process, nucleic acid phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000004649"	"S000004649"	"GO:0000943, GO:0003723, GO:0005737, GO:0032197"	"retrotransposon nucleocapsid, RNA binding, cytoplasm, transposition, RNA-mediated"
"S000004650"	"S000004650"	"GO:0000055, GO:0000973, GO:0005634, GO:0005643, GO:0006405, GO:0006406, GO:0006409, GO:0006606, GO:0006913, GO:0006999, GO:0015031, GO:0016020, GO:0016973, GO:0017056, GO:0031965, GO:0044613, GO:0044614, GO:0051028"	"ribosomal large subunit export from nucleus, posttranscriptional tethering of RNA polymerase II gene DNA at nuclear periphery, nucleus, nuclear pore, RNA export from nucleus, mRNA export from nucleus, tRNA export from nucleus, protein import into nucleus, nucleocytoplasmic transport, nuclear pore organization, protein transport, membrane, poly(A)+ mRNA export from nucleus, structural constituent of nuclear pore, nuclear membrane, nuclear pore central transport channel, nuclear pore cytoplasmic filaments, mRNA transport"
"S000004651"	"S000004651"	"GO:0000076, GO:0003674, GO:0003677, GO:0005634, GO:0005737, GO:0006281, GO:0006974, GO:0007049, GO:0007064, GO:0008156, GO:0031298, GO:0034087, GO:0043111, GO:0043570, GO:0045132, GO:0048478, GO:0051321"	"DNA replication checkpoint, molecular_function, DNA binding, nucleus, cytoplasm, DNA repair, cellular response to DNA damage stimulus, cell cycle, mitotic sister chromatid cohesion, negative regulation of DNA replication, replication fork protection complex, establishment of mitotic sister chromatid cohesion, replication fork arrest, maintenance of DNA repeat elements, meiotic chromosome segregation, replication fork protection, meiotic cell cycle"
"S000004652"	"S000004652"	"GO:0000463, GO:0000466, GO:0005634, GO:0005654, GO:0005730, GO:0006364, GO:0030687, GO:0042254, GO:0042273, GO:0043021, GO:0070180, GO:0070545"	"maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), maturation of 5.8S rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA), nucleus, nucleoplasm, nucleolus, rRNA processing, preribosome, large subunit precursor, ribosome biogenesis, ribosomal large subunit biogenesis, ribonucleoprotein complex binding, large ribosomal subunit rRNA binding, PeBoW complex"
"S000004653"	"S000004653"	"GO:0000166, GO:0000943, GO:0003676, GO:0003677, GO:0003723, GO:0003824, GO:0003887, GO:0003964, GO:0004190, GO:0004518, GO:0004519, GO:0004523, GO:0004540, GO:0005524, GO:0005634, GO:0005737, GO:0006278, GO:0006310, GO:0006508, GO:0008152, GO:0008233, GO:0015074, GO:0016740, GO:0016779, GO:0016787, GO:0032196, GO:0032197, GO:0046872, GO:0071897, GO:0090305, GO:0090501, GO:0090502"	"nucleotide binding, retrotransposon nucleocapsid, nucleic acid binding, DNA binding, RNA binding, catalytic activity, DNA-directed DNA polymerase activity, RNA-directed DNA polymerase activity, aspartic-type endopeptidase activity, nuclease activity, endonuclease activity, RNA-DNA hybrid ribonuclease activity, ribonuclease activity, ATP binding, nucleus, cytoplasm, RNA-dependent DNA biosynthetic process, DNA recombination, proteolysis, metabolic process, peptidase activity, DNA integration, transferase activity, nucleotidyltransferase activity, hydrolase activity, transposition, transposition, RNA-mediated, metal ion binding, DNA biosynthetic process, nucleic acid phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, RNA phosphodiester bond hydrolysis, endonucleolytic"
"S000004654"	"S000004654"	"GO:0000943, GO:0003723, GO:0005737, GO:0032197"	"retrotransposon nucleocapsid, RNA binding, cytoplasm, transposition, RNA-mediated"
"S000004655"	"S000004655"	"GO:0003674, GO:0008150, GO:0016020, GO:0016021"	"molecular_function, biological_process, membrane, integral component of membrane"
